LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
82.50,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:16:12.080652
85.51,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:16:13.080709
85.51,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:14.078766
88.04,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:16:15.078823
88.04,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:16.078880
90.15,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:16:17.079938
90.15,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:18.087995
91.99,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:16:19.080052
91.99,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:20.081109
93.57,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:21.080166
93.57,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:22.080224
94.75,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:23.078281
94.75,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:24.078338
95.59,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:25.078395
95.59,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:26.080452
95.92,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:27.078509
96.24,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:28.078567
96.71,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:29.078624
96.71,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:30.078681
97.06,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:31.080738
97.06,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:32.078795
97.41,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:33.078853
97.41,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:34.081910
97.73,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:35.081967
97.73,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:36.078024
97.95,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:37.079081
97.95,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:38.078139
98.10,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:39.081196
98.10,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:40.078253
98.51,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:41.078310
