LV1,SPVolt,Output,Date,ST_Lv1
99.65,100.00,564,2022-11-26 10:37:19,128
100.61,100.00,564,2022-11-26 10:37:20,128
100.61,100.00,564,2022-11-26 10:37:21,128
101.09,100.00,564,2022-11-26 10:37:22,128
101.09,100.00,567,2022-11-26 10:37:23,128
100.88,100.00,567,2022-11-26 10:37:24,128
100.88,100.00,564,2022-11-26 10:37:25,128
100.34,100.00,567,2022-11-26 10:37:26,128
100.34,100.00,564,2022-11-26 10:37:27,128
99.75,100.00,564,2022-11-26 10:37:28,128
99.75,100.00,564,2022-11-26 10:37:29,128
99.52,100.00,564,2022-11-26 10:37:30,128
99.52,100.00,564,2022-11-26 10:37:31,128
99.49,100.00,564,2022-11-26 10:37:32,128
99.38,100.00,564,2022-11-26 10:37:33,128
99.22,100.00,564,2022-11-26 10:37:34,128
99.22,100.00,564,2022-11-26 10:37:35,128
99.24,100.00,564,2022-11-26 10:37:36,128
99.24,100.00,564,2022-11-26 10:37:37,128
99.27,100.00,564,2022-11-26 10:37:38,128
99.27,100.00,564,2022-11-26 10:37:39,128
99.29,100.00,564,2022-11-26 10:37:40,128
99.34,100.00,564,2022-11-26 10:37:41,128
99.43,100.00,564,2022-11-26 10:37:42,128
99.43,100.00,564,2022-11-26 10:37:43,128
99.49,100.00,564,2022-11-26 10:37:44,128
99.49,100.00,564,2022-11-26 10:37:45,128
99.66,100.00,564,2022-11-26 10:37:46,128
99.66,100.00,564,2022-11-26 10:37:47,128
99.85,100.00,564,2022-11-26 10:37:48,128
99.85,100.00,564,2022-11-26 10:37:49,128
100.03,100.00,564,2022-11-26 10:37:50,128
100.03,100.00,564,2022-11-26 10:37:51,128
100.19,100.00,564,2022-11-26 10:37:52,128
100.19,100.00,564,2022-11-26 10:37:53,128
100.20,100.00,564,2022-11-26 10:37:54,128
100.20,100.00,564,2022-11-26 10:37:55,128
100.31,100.00,564,2022-11-26 10:37:56,128
100.31,100.00,564,2022-11-26 10:37:57,128
100.62,100.00,564,2022-11-26 10:37:58,128
100.62,100.00,564,2022-11-26 10:37:59,128
100.84,100.00,564,2022-11-26 10:38:00,128
100.84,100.00,564,2022-11-26 10:38:01,128
100.89,100.00,564,2022-11-26 10:38:02,128
100.95,100.00,564,2022-11-26 10:38:03,128
101.19,100.00,564,2022-11-26 10:38:04,128
101.19,100.00,567,2022-11-26 10:38:05,128
101.58,100.00,567,2022-11-26 10:38:06,128
101.58,100.00,567,2022-11-26 10:38:07,128
101.73,100.00,567,2022-11-26 10:38:08,128
101.73,100.00,567,2022-11-26 10:38:09,128
101.66,100.00,567,2022-11-26 10:38:10,128
101.66,100.00,567,2022-11-26 10:38:11,128
101.58,100.00,567,2022-11-26 10:38:12,128
101.57,100.00,567,2022-11-26 10:38:13,128
101.56,100.00,567,2022-11-26 10:38:14,128
101.56,100.00,567,2022-11-26 10:38:15,128
101.62,100.00,567,2022-11-26 10:38:16,128
101.62,100.00,567,2022-11-26 10:38:17,128
101.65,100.00,567,2022-11-26 10:38:18,128
101.65,100.00,567,2022-11-26 10:38:19,128
101.72,100.00,567,2022-11-26 10:38:20,128
101.72,100.00,567,2022-11-26 10:38:21,128
101.97,100.00,567,2022-11-26 10:38:22,128
101.97,100.00,570,2022-11-26 10:38:23,128
102.00,100.00,570,2022-11-26 10:38:24,128
102.00,100.00,570,2022-11-26 10:38:25,128
101.69,100.00,570,2022-11-26 10:38:26,128
101.69,100.00,570,2022-11-26 10:38:27,128
101.31,100.00,570,2022-11-26 10:38:28,128
101.31,100.00,567,2022-11-26 10:38:29,128
100.85,100.00,567,2022-11-26 10:38:30,128
100.85,100.00,567,2022-11-26 10:38:31,128
100.73,100.00,567,2022-11-26 10:38:32,128
100.73,100.00,567,2022-11-26 10:38:33,128
100.66,100.00,567,2022-11-26 10:38:34,128
100.66,100.00,567,2022-11-26 10:38:35,128
100.57,100.00,567,2022-11-26 10:38:36,128
100.57,100.00,567,2022-11-26 10:38:37,128
100.63,100.00,567,2022-11-26 10:38:38,128
100.63,100.00,567,2022-11-26 10:38:39,128
100.68,100.00,567,2022-11-26 10:38:40,128
100.70,100.00,567,2022-11-26 10:38:41,128
100.70,100.00,567,2022-11-26 10:38:42,128
100.70,100.00,567,2022-11-26 10:38:43,128
100.49,100.00,567,2022-11-26 10:38:44,128
100.49,100.00,567,2022-11-26 10:38:45,128
100.26,100.00,567,2022-11-26 10:38:46,128
100.26,100.00,567,2022-11-26 10:38:47,128
100.09,100.00,567,2022-11-26 10:38:48,128
100.09,100.00,567,2022-11-26 10:38:49,128
100.12,100.00,567,2022-11-26 10:38:50,128
100.12,100.00,567,2022-11-26 10:38:51,128
100.24,100.00,567,2022-11-26 10:38:52,128
100.24,100.00,567,2022-11-26 10:38:53,128
100.28,100.00,567,2022-11-26 10:38:54,128
100.28,100.00,567,2022-11-26 10:38:55,128
100.20,100.00,567,2022-11-26 10:38:56,128
100.20,100.00,567,2022-11-26 10:38:57,128
100.28,100.00,567,2022-11-26 10:38:58,128
100.28,100.00,567,2022-11-26 10:38:59,128
100.39,100.00,567,2022-11-26 10:39:00,128
100.39,100.00,567,2022-11-26 10:39:01,128
100.57,100.00,567,2022-11-26 10:39:02,128
100.57,100.00,567,2022-11-26 10:39:03,128
100.53,100.00,567,2022-11-26 10:39:04,128
100.53,100.00,567,2022-11-26 10:39:05,128
100.39,100.00,567,2022-11-26 10:39:06,128
100.39,100.00,567,2022-11-26 10:39:07,128
100.17,100.00,567,2022-11-26 10:39:08,128
100.17,100.00,567,2022-11-26 10:39:09,128
99.97,100.00,567,2022-11-26 10:39:10,128
99.97,100.00,567,2022-11-26 10:39:11,128
99.81,100.00,567,2022-11-26 10:39:12,128
99.81,100.00,567,2022-11-26 10:39:13,128
99.40,100.00,567,2022-11-26 10:39:14,128
99.40,100.00,567,2022-11-26 10:39:15,128
98.97,100.00,567,2022-11-26 10:39:16,128
98.97,100.00,567,2022-11-26 10:39:17,128
98.56,100.00,567,2022-11-26 10:39:18,128
98.56,100.00,564,2022-11-26 10:39:19,128
98.28,100.00,564,2022-11-26 10:39:20,128
98.28,100.00,564,2022-11-26 10:39:21,128
98.21,100.00,564,2022-11-26 10:39:22,128
98.16,100.00,564,2022-11-26 10:39:23,128
98.04,100.00,564,2022-11-26 10:39:24,128
98.04,100.00,564,2022-11-26 10:39:25,128
98.14,100.00,564,2022-11-26 10:39:26,128
98.14,100.00,564,2022-11-26 10:39:27,128
98.64,100.00,564,2022-11-26 10:39:28,128
98.64,100.00,564,2022-11-26 10:39:29,128
99.08,100.00,564,2022-11-26 10:39:30,128
99.08,100.00,564,2022-11-26 10:39:31,128
99.50,100.00,564,2022-11-26 10:39:32,128
99.50,100.00,564,2022-11-26 10:39:33,128
99.61,100.00,564,2022-11-26 10:39:34,128
99.61,100.00,564,2022-11-26 10:39:35,128
99.62,100.00,564,2022-11-26 10:39:36,128
99.62,100.00,564,2022-11-26 10:39:37,128
99.98,100.00,564,2022-11-26 10:39:38,128
99.98,100.00,567,2022-11-26 10:39:39,128
100.22,100.00,567,2022-11-26 10:39:40,128
100.44,100.00,567,2022-11-26 10:39:41,128
100.90,100.00,567,2022-11-26 10:39:42,128
100.90,100.00,567,2022-11-26 10:39:43,128
101.03,100.00,567,2022-11-26 10:39:44,128
101.03,100.00,567,2022-11-26 10:39:45,128
101.14,100.00,567,2022-11-26 10:39:46,128
101.14,100.00,567,2022-11-26 10:39:47,128
101.18,100.00,567,2022-11-26 10:39:48,128
101.18,100.00,567,2022-11-26 10:39:49,128
100.95,100.00,567,2022-11-26 10:39:50,128
100.95,100.00,567,2022-11-26 10:39:51,128
100.71,100.00,567,2022-11-26 10:39:52,128
100.71,100.00,567,2022-11-26 10:39:53,128
100.66,100.00,567,2022-11-26 10:39:54,128
100.66,100.00,567,2022-11-26 10:39:55,128
100.52,100.00,567,2022-11-26 10:39:56,128
100.52,100.00,567,2022-11-26 10:39:57,128
100.28,100.00,567,2022-11-26 10:39:58,128
100.28,100.00,567,2022-11-26 10:39:59,128
100.21,100.00,567,2022-11-26 10:40:00,128
100.21,100.00,567,2022-11-26 10:40:01,128
100.23,100.00,567,2022-11-26 10:40:02,128
100.23,100.00,567,2022-11-26 10:40:03,128
100.37,100.00,567,2022-11-26 10:40:04,128
100.37,100.00,567,2022-11-26 10:40:05,128
100.47,100.00,567,2022-11-26 10:40:06,128
100.47,100.00,567,2022-11-26 10:40:07,128
100.25,100.00,567,2022-11-26 10:40:08,128
100.25,100.00,567,2022-11-26 10:40:09,128
99.66,100.00,567,2022-11-26 10:40:10,128
99.66,100.00,567,2022-11-26 10:40:11,128
99.01,100.00,567,2022-11-26 10:40:12,128
99.01,100.00,564,2022-11-26 10:40:13,128
98.37,100.00,564,2022-11-26 10:40:14,128
98.37,100.00,564,2022-11-26 10:40:15,128
98.07,100.00,564,2022-11-26 10:40:16,128
98.07,100.00,564,2022-11-26 10:40:17,128
97.62,100.00,564,2022-11-26 10:40:18,128
97.62,100.00,564,2022-11-26 10:40:19,128
97.64,100.00,560,2022-11-26 10:40:20,128
97.64,100.00,560,2022-11-26 10:40:21,128
98.22,100.00,560,2022-11-26 10:40:22,128
98.22,100.00,564,2022-11-26 10:40:23,128
99.10,100.00,564,2022-11-26 10:40:24,128
99.10,100.00,564,2022-11-26 10:40:25,128
99.85,100.00,564,2022-11-26 10:40:26,128
99.85,100.00,564,2022-11-26 10:40:27,128
100.42,100.00,564,2022-11-26 10:40:28,128
100.42,100.00,564,2022-11-26 10:40:29,128
100.96,100.00,567,2022-11-26 10:40:30,128
100.96,100.00,567,2022-11-26 10:40:31,128
101.11,100.00,567,2022-11-26 10:40:32,128
101.11,100.00,567,2022-11-26 10:40:33,128
100.91,100.00,567,2022-11-26 10:40:34,128
100.91,100.00,567,2022-11-26 10:40:35,128
100.54,100.00,567,2022-11-26 10:40:36,128
100.54,100.00,567,2022-11-26 10:40:37,128
100.04,100.00,567,2022-11-26 10:40:38,128
100.04,100.00,567,2022-11-26 10:40:39,128
99.75,100.00,567,2022-11-26 10:40:40,128
99.46,100.00,564,2022-11-26 10:40:41,128
98.79,100.00,564,2022-11-26 10:40:42,128
98.79,100.00,564,2022-11-26 10:40:43,128
97.39,100.00,564,2022-11-26 10:40:44,128
98.25,100.00,560,2022-11-26 10:40:45,128
98.16,100.00,564,2022-11-26 10:40:46,128
98.16,100.00,564,2022-11-26 10:40:47,128
98.12,100.00,560,2022-11-26 10:40:48,128
98.12,100.00,560,2022-11-26 10:40:49,128
98.12,100.00,560,2022-11-26 10:40:50,128
98.26,100.00,560,2022-11-26 10:40:51,128
98.26,100.00,560,2022-11-26 10:40:52,128
98.26,100.00,560,2022-11-26 10:40:53,128
98.42,100.00,560,2022-11-26 10:40:54,128
98.53,100.00,560,2022-11-26 10:40:55,128
98.53,100.00,560,2022-11-26 10:40:56,128
98.53,100.00,560,2022-11-26 10:40:57,128
99.13,100.00,560,2022-11-26 10:40:58,128
99.19,100.00,564,2022-11-26 10:40:59,128
99.44,100.00,564,2022-11-26 10:41:00,128
99.44,100.00,564,2022-11-26 10:41:01,128
99.60,100.00,564,2022-11-26 10:41:02,128
99.60,100.00,564,2022-11-26 10:41:03,128
99.40,100.00,564,2022-11-26 10:41:04,128
99.40,100.00,564,2022-11-26 10:41:05,128
99.12,100.00,564,2022-11-26 10:41:06,128
99.12,100.00,564,2022-11-26 10:41:07,128
98.87,100.00,560,2022-11-26 10:41:08,128
98.87,100.00,560,2022-11-26 10:41:09,128
98.95,100.00,560,2022-11-26 10:41:10,128
98.95,100.00,560,2022-11-26 10:41:11,128
99.42,100.00,560,2022-11-26 10:41:12,128
99.42,100.00,564,2022-11-26 10:41:13,128
99.75,100.00,564,2022-11-26 10:41:14,128
99.75,100.00,564,2022-11-26 10:41:15,128
99.94,100.00,564,2022-11-26 10:41:16,128
99.97,100.00,564,2022-11-26 10:41:17,128
99.79,100.00,564,2022-11-26 10:41:18,128
99.79,100.00,564,2022-11-26 10:41:19,128
99.63,100.00,564,2022-11-26 10:41:20,128
99.63,100.00,564,2022-11-26 10:41:21,128
99.47,100.00,564,2022-11-26 10:41:22,128
99.47,100.00,564,2022-11-26 10:41:23,128
99.51,100.00,564,2022-11-26 10:41:24,128
99.51,100.00,564,2022-11-26 10:41:25,128
99.77,100.00,564,2022-11-26 10:41:26,128
99.77,100.00,564,2022-11-26 10:41:27,128
100.01,100.00,564,2022-11-26 10:41:28,128
100.19,100.00,564,2022-11-26 10:41:29,128
100.40,100.00,564,2022-11-26 10:41:30,128
100.40,100.00,564,2022-11-26 10:41:31,128
100.41,100.00,564,2022-11-26 10:41:32,128
100.41,100.00,564,2022-11-26 10:41:33,128
100.39,100.00,564,2022-11-26 10:41:34,128
100.39,100.00,564,2022-11-26 10:41:35,128
100.52,100.00,564,2022-11-26 10:41:36,128
100.58,100.00,564,2022-11-26 10:41:37,128
100.58,100.00,564,2022-11-26 10:41:38,128
100.68,100.00,564,2022-11-26 10:41:39,128
100.68,100.00,564,2022-11-26 10:41:40,128
100.68,100.00,564,2022-11-26 10:41:41,128
100.61,100.00,564,2022-11-26 10:41:42,128
100.61,100.00,564,2022-11-26 10:41:43,128
100.62,100.00,564,2022-11-26 10:41:44,128
100.62,100.00,564,2022-11-26 10:41:45,128
100.88,100.00,564,2022-11-26 10:41:46,128
100.88,100.00,564,2022-11-26 10:41:47,128
101.07,100.00,564,2022-11-26 10:41:48,128
101.25,100.00,567,2022-11-26 10:41:49,128
101.42,100.00,567,2022-11-26 10:41:50,128
101.42,100.00,567,2022-11-26 10:41:51,128
101.26,100.00,567,2022-11-26 10:41:52,128
101.26,100.00,567,2022-11-26 10:41:53,128
100.91,100.00,567,2022-11-26 10:41:54,128
100.91,100.00,567,2022-11-26 10:41:55,128
100.85,100.00,567,2022-11-26 10:41:56,128
100.68,100.00,567,2022-11-26 10:41:57,128
100.68,100.00,567,2022-11-26 10:41:58,128
100.48,100.00,567,2022-11-26 10:41:59,128
100.24,100.00,564,2022-11-26 10:42:00,128
100.24,100.00,564,2022-11-26 10:42:01,128
99.66,100.00,564,2022-11-26 10:42:02,128
99.40,100.00,564,2022-11-26 10:42:03,128
99.09,100.00,564,2022-11-26 10:42:04,128
99.09,100.00,564,2022-11-26 10:42:05,128
99.09,100.00,564,2022-11-26 10:42:06,128
98.98,100.00,564,2022-11-26 10:42:07,128
99.11,100.00,564,2022-11-26 10:42:08,128
99.11,100.00,564,2022-11-26 10:42:09,128
99.14,100.00,564,2022-11-26 10:42:10,128
98.92,100.00,564,2022-11-26 10:42:11,128
98.87,100.00,560,2022-11-26 10:42:12,128
98.87,100.00,560,2022-11-26 10:42:13,128
98.95,100.00,560,2022-11-26 10:42:14,128
98.95,100.00,560,2022-11-26 10:42:15,128
99.22,100.00,560,2022-11-26 10:42:16,128
99.22,100.00,564,2022-11-26 10:42:17,128
99.40,100.00,564,2022-11-26 10:42:18,128
99.45,100.00,564,2022-11-26 10:42:19,128
99.45,100.00,564,2022-11-26 10:42:20,128
99.45,100.00,564,2022-11-26 10:42:21,128
99.45,100.00,564,2022-11-26 10:42:22,128
99.45,100.00,564,2022-11-26 10:42:23,128
99.97,100.00,564,2022-11-26 10:42:24,128
100.01,100.00,564,2022-11-26 10:42:25,128
100.01,100.00,564,2022-11-26 10:42:26,128
100.01,100.00,564,2022-11-26 10:42:27,128
100.30,100.00,564,2022-11-26 10:42:28,128
100.58,100.00,564,2022-11-26 10:42:29,128
100.58,100.00,564,2022-11-26 10:42:30,128
100.58,100.00,564,2022-11-26 10:42:31,128
101.16,100.00,564,2022-11-26 10:42:32,128
101.16,100.00,564,2022-11-26 10:42:33,128
101.16,100.00,567,2022-11-26 10:42:34,128
101.16,100.00,567,2022-11-26 10:42:35,128
101.66,100.00,567,2022-11-26 10:42:36,128
101.82,100.00,567,2022-11-26 10:42:37,128
101.82,100.00,567,2022-11-26 10:42:38,128
101.82,100.00,567,2022-11-26 10:42:39,128
101.82,100.00,567,2022-11-26 10:42:40,128
101.82,100.00,567,2022-11-26 10:42:41,128
101.82,100.00,567,2022-11-26 10:42:42,128
101.82,100.00,567,2022-11-26 10:42:43,128
101.82,100.00,567,2022-11-26 10:42:44,128
101.82,100.00,567,2022-11-26 10:42:45,128
101.82,100.00,567,2022-11-26 10:42:46,20
101.45,100.00,567,2022-11-26 10:42:47,128
101.29,100.00,567,2022-11-26 10:42:48,128
101.29,100.00,567,2022-11-26 10:42:49,128
101.29,100.00,567,2022-11-26 10:42:50,128
101.29,100.00,567,2022-11-26 10:42:51,128
101.29,100.00,567,2022-11-26 10:42:52,128
101.29,100.00,567,2022-11-26 10:42:53,128
101.29,100.00,567,2022-11-26 10:42:54,128
101.29,100.00,567,2022-11-26 10:42:55,128
101.36,100.00,567,2022-11-26 10:42:56,128
101.36,100.00,567,2022-11-26 10:42:57,128
101.36,100.00,567,2022-11-26 10:42:58,128
101.36,100.00,567,2022-11-26 10:42:59,128
101.36,100.00,567,2022-11-26 10:43:00,128
101.36,100.00,567,2022-11-26 10:43:01,128
101.36,100.00,567,2022-11-26 10:43:02,128
101.36,100.00,567,2022-11-26 10:43:03,128
100.66,100.00,570,2022-11-26 10:43:04,128
100.66,100.00,567,2022-11-26 10:43:05,128
100.66,100.00,567,2022-11-26 10:43:06,128
100.43,100.00,567,2022-11-26 10:43:07,128
100.43,100.00,567,2022-11-26 10:43:08,128
100.43,100.00,567,2022-11-26 10:43:09,128
100.10,100.00,567,2022-11-26 10:43:10,128
100.10,100.00,567,2022-11-26 10:43:11,128
100.10,100.00,567,2022-11-26 10:43:12,128
99.74,100.00,567,2022-11-26 10:43:13,128
99.74,100.00,567,2022-11-26 10:43:14,128
99.74,100.00,567,2022-11-26 10:43:15,128
99.74,100.00,567,2022-11-26 10:43:16,128
99.74,100.00,567,2022-11-26 10:43:17,128
99.84,100.00,567,2022-11-26 10:43:18,128
99.84,100.00,567,2022-11-26 10:43:19,128
99.84,100.00,567,2022-11-26 10:43:20,128
99.84,100.00,567,2022-11-26 10:43:21,128
99.84,100.00,567,2022-11-26 10:43:22,128
99.84,100.00,567,2022-11-26 10:43:23,128
99.74,100.00,567,2022-11-26 10:43:24,128
99.74,100.00,567,2022-11-26 10:43:25,128
99.29,100.00,567,2022-11-26 10:43:26,128
99.29,100.00,564,2022-11-26 10:43:27,128
99.29,100.00,564,2022-11-26 10:43:28,128
98.98,100.00,564,2022-11-26 10:43:29,128
98.98,100.00,564,2022-11-26 10:43:30,128
98.98,100.00,564,2022-11-26 10:43:31,128
98.76,100.00,564,2022-11-26 10:43:32,128
98.76,100.00,564,2022-11-26 10:43:33,128
98.81,100.00,564,2022-11-26 10:43:34,128
99.00,100.00,564,2022-11-26 10:43:35,128
99.00,100.00,564,2022-11-26 10:43:36,128
99.00,100.00,564,2022-11-26 10:43:37,128
99.00,100.00,564,2022-11-26 10:43:38,128
99.00,100.00,564,2022-11-26 10:43:39,128
99.92,100.00,564,2022-11-26 10:43:40,128
99.92,100.00,567,2022-11-26 10:43:41,128
99.92,100.00,567,2022-11-26 10:43:42,128
100.06,100.00,567,2022-11-26 10:43:43,128
100.06,100.00,567,2022-11-26 10:43:44,128
100.06,100.00,567,2022-11-26 10:43:45,128
100.12,100.00,567,2022-11-26 10:43:46,128
100.12,100.00,567,2022-11-26 10:43:47,128
100.12,100.00,567,2022-11-26 10:43:48,128
100.12,100.00,567,2022-11-26 10:43:49,128
100.12,100.00,567,2022-11-26 10:43:50,128
99.43,100.00,567,2022-11-26 10:43:51,128
99.43,100.00,564,2022-11-26 10:43:52,128
99.20,100.00,564,2022-11-26 10:43:53,128
99.06,100.00,564,2022-11-26 10:43:54,128
99.06,100.00,564,2022-11-26 10:43:55,128
98.80,100.00,564,2022-11-26 10:43:56,128
98.80,100.00,564,2022-11-26 10:43:57,128
98.80,100.00,564,2022-11-26 10:43:58,128
98.80,100.00,564,2022-11-26 10:43:59,128
98.80,100.00,564,2022-11-26 10:44:00,128
98.80,100.00,564,2022-11-26 10:44:01,128
98.73,100.00,564,2022-11-26 10:44:02,128
98.73,100.00,564,2022-11-26 10:44:03,128
98.73,100.00,564,2022-11-26 10:44:04,128
99.48,100.00,564,2022-11-26 10:44:05,128
99.48,100.00,564,2022-11-26 10:44:06,128
99.48,100.00,564,2022-11-26 10:44:07,128
100.47,100.00,564,2022-11-26 10:44:08,128
100.47,100.00,567,2022-11-26 10:44:09,128
101.24,100.00,567,2022-11-26 10:44:10,128
101.24,100.00,567,2022-11-26 10:44:11,128
101.24,100.00,567,2022-11-26 10:44:12,128
101.24,100.00,567,2022-11-26 10:44:13,128
101.24,100.00,567,2022-11-26 10:44:14,128
101.24,100.00,567,2022-11-26 10:44:15,128
102.10,100.00,567,2022-11-26 10:44:16,128
101.98,100.00,570,2022-11-26 10:44:17,128
101.83,100.00,570,2022-11-26 10:44:18,128
101.83,100.00,567,2022-11-26 10:44:19,128
101.45,100.00,570,2022-11-26 10:44:20,128
101.45,100.00,567,2022-11-26 10:44:21,128
101.45,100.00,567,2022-11-26 10:44:22,128
101.45,100.00,567,2022-11-26 10:44:23,128
99.93,100.00,567,2022-11-26 10:44:24,128
99.93,100.00,567,2022-11-26 10:44:25,128
99.73,100.00,567,2022-11-26 10:44:26,128
99.56,100.00,567,2022-11-26 10:44:27,128
99.56,100.00,564,2022-11-26 10:44:28,128
99.56,100.00,564,2022-11-26 10:44:29,128
99.56,100.00,564,2022-11-26 10:44:30,128
99.56,100.00,564,2022-11-26 10:44:31,128
98.79,100.00,564,2022-11-26 10:44:32,128
98.79,100.00,564,2022-11-26 10:44:33,128
98.79,100.00,564,2022-11-26 10:44:34,128
98.79,100.00,564,2022-11-26 10:44:35,128
98.79,100.00,564,2022-11-26 10:44:36,128
98.79,100.00,564,2022-11-26 10:44:37,128
99.02,100.00,564,2022-11-26 10:44:38,128
99.02,100.00,564,2022-11-26 10:44:39,128
99.36,100.00,564,2022-11-26 10:44:40,128
99.36,100.00,564,2022-11-26 10:44:41,128
99.36,100.00,564,2022-11-26 10:44:42,128
99.36,100.00,564,2022-11-26 10:44:43,128
99.36,100.00,564,2022-11-26 10:44:44,128
99.36,100.00,564,2022-11-26 10:44:45,128
99.65,100.00,564,2022-11-26 10:44:46,128
99.65,100.00,564,2022-11-26 10:44:47,128
99.67,100.00,564,2022-11-26 10:44:48,128
99.76,100.00,564,2022-11-26 10:44:49,128
99.76,100.00,564,2022-11-26 10:44:50,128
99.76,100.00,564,2022-11-26 10:44:51,128
99.76,100.00,564,2022-11-26 10:44:52,128
99.76,100.00,564,2022-11-26 10:44:53,128
100.20,100.00,564,2022-11-26 10:44:54,128
100.20,100.00,564,2022-11-26 10:44:55,128
100.20,100.00,564,2022-11-26 10:44:56,128
100.20,100.00,564,2022-11-26 10:44:57,128
100.20,100.00,564,2022-11-26 10:44:58,128
99.71,100.00,564,2022-11-26 10:44:59,128
99.55,100.00,564,2022-11-26 10:45:00,128
99.55,100.00,564,2022-11-26 10:45:01,128
99.39,100.00,564,2022-11-26 10:45:02,128
99.39,100.00,564,2022-11-26 10:45:03,128
99.39,100.00,564,2022-11-26 10:45:04,128
99.39,100.00,564,2022-11-26 10:45:05,128
99.39,100.00,564,2022-11-26 10:45:06,128
99.39,100.00,564,2022-11-26 10:45:07,128
100.83,100.00,564,2022-11-26 10:45:08,128
100.83,100.00,567,2022-11-26 10:45:09,128
100.95,100.00,567,2022-11-26 10:45:10,128
100.91,100.00,567,2022-11-26 10:45:11,128
100.91,100.00,567,2022-11-26 10:45:12,128
100.91,100.00,567,2022-11-26 10:45:13,128
100.91,100.00,567,2022-11-26 10:45:14,128
100.91,100.00,567,2022-11-26 10:45:15,128
100.95,100.00,567,2022-11-26 10:45:16,128
100.95,100.00,567,2022-11-26 10:45:17,128
100.95,100.00,567,2022-11-26 10:45:18,128
100.95,100.00,567,2022-11-26 10:45:19,128
100.95,100.00,567,2022-11-26 10:45:20,128
100.95,100.00,567,2022-11-26 10:45:21,128
100.86,100.00,567,2022-11-26 10:45:22,128
100.86,100.00,567,2022-11-26 10:45:23,128
100.97,100.00,567,2022-11-26 10:45:24,128
100.83,100.00,567,2022-11-26 10:45:25,128
100.83,100.00,567,2022-11-26 10:45:26,128
100.83,100.00,567,2022-11-26 10:45:27,128
100.83,100.00,567,2022-11-26 10:45:28,128
100.83,100.00,567,2022-11-26 10:45:29,128
99.72,100.00,567,2022-11-26 10:45:30,128
99.72,100.00,567,2022-11-26 10:45:31,128
99.72,100.00,567,2022-11-26 10:45:32,128
99.66,100.00,567,2022-11-26 10:45:33,128
99.66,100.00,564,2022-11-26 10:45:34,128
99.66,100.00,564,2022-11-26 10:45:35,128
99.08,100.00,564,2022-11-26 10:45:36,128
99.08,100.00,564,2022-11-26 10:45:37,128
98.89,100.00,564,2022-11-26 10:45:38,128
98.89,100.00,564,2022-11-26 10:45:39,128
98.89,100.00,564,2022-11-26 10:45:40,128
98.89,100.00,564,2022-11-26 10:45:41,128
98.89,100.00,564,2022-11-26 10:45:42,128
98.89,100.00,564,2022-11-26 10:45:43,128
