Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/05/18 13:50:12,LD-IS-01,TT-IS-05,Primary Clock Source,available,204,7,17,0,-58,Good Signal(181)
2022/05/18 13:50:12,TT-IS-05,BB-IS-01,Primary Clock Source,available,654,40,229,0,-58,Good Signal(181)
2022/05/18 13:50:22,LD-IS-01,TT-IS-05,Primary Clock Source,available,204,7,17,0,-58,Good Signal(181)
2022/05/18 13:50:22,TT-IS-05,BB-IS-01,Primary Clock Source,available,654,40,229,0,-58,Good Signal(181)
2022/05/18 13:50:30,LD-IS-01,TT-IS-05,Primary Clock Source,available,204,7,17,0,-58,Good Signal(181)
2022/05/18 13:50:30,TT-IS-05,BB-IS-01,Primary Clock Source,available,654,40,229,0,-58,Good Signal(181)
2022/05/18 13:50:44,LD-IS-01,TT-IS-05,Primary Clock Source,available,204,7,17,0,-58,Good Signal(181)
2022/05/18 13:50:44,TT-IS-05,BB-IS-01,Primary Clock Source,available,654,40,229,0,-58,Good Signal(181)
2022/05/18 13:50:54,LD-IS-01,TT-IS-05,Primary Clock Source,available,204,7,17,0,-58,Good Signal(181)
2022/05/18 13:50:54,TT-IS-05,BB-IS-01,Primary Clock Source,available,654,40,229,0,-58,Good Signal(181)
2022/05/18 13:51:00,LD-IS-01,TT-IS-05,Primary Clock Source,available,267,12,19,0,-58,Good Signal(181)
2022/05/18 13:51:00,TT-IS-05,BB-IS-01,Primary Clock Source,available,783,44,297,0,-58,Good Signal(181)
2022/05/18 13:51:10,LD-IS-01,TT-IS-05,Primary Clock Source,available,267,12,19,0,-58,Good Signal(181)
2022/05/18 13:51:10,TT-IS-05,BB-IS-01,Primary Clock Source,available,783,44,297,0,-58,Good Signal(181)
2022/05/18 13:51:26,LD-IS-01,TT-IS-05,Primary Clock Source,available,267,12,19,0,-58,Good Signal(181)
2022/05/18 13:51:26,TT-IS-05,BB-IS-01,Primary Clock Source,available,783,44,297,0,-58,Good Signal(181)
2022/05/18 13:51:32,LD-IS-01,TT-IS-05,Primary Clock Source,available,267,12,19,0,-58,Good Signal(181)
2022/05/18 13:51:32,TT-IS-05,BB-IS-01,Primary Clock Source,available,783,44,297,0,-58,Good Signal(181)
2022/05/18 13:51:42,LD-IS-01,TT-IS-05,Primary Clock Source,available,267,12,19,0,-58,Good Signal(181)
2022/05/18 13:51:42,TT-IS-05,BB-IS-01,Primary Clock Source,available,783,44,297,0,-58,Good Signal(181)
2022/05/18 13:51:50,LD-IS-01,TT-IS-05,Primary Clock Source,available,267,12,19,0,-58,Good Signal(181)
2022/05/18 13:51:50,TT-IS-05,BB-IS-01,Primary Clock Source,available,783,44,297,0,-58,Good Signal(181)
2022/05/18 13:52:04,LD-IS-01,TT-IS-05,Primary Clock Source,available,333,15,24,0,-57,Good Signal(183)
2022/05/18 13:52:04,TT-IS-05,BB-IS-01,Primary Clock Source,available,917,47,370,0,-58,Good Signal(181)
2022/05/18 13:52:14,LD-IS-01,TT-IS-05,Primary Clock Source,available,333,15,24,0,-57,Good Signal(183)
2022/05/18 13:52:14,TT-IS-05,BB-IS-01,Primary Clock Source,available,917,47,370,0,-58,Good Signal(181)
2022/05/18 13:52:20,LD-IS-01,TT-IS-05,Primary Clock Source,available,333,15,24,0,-57,Good Signal(183)
2022/05/18 13:52:20,TT-IS-05,BB-IS-01,Primary Clock Source,available,917,47,370,0,-58,Good Signal(181)
2022/05/18 13:52:30,LD-IS-01,TT-IS-05,Primary Clock Source,available,333,15,24,0,-57,Good Signal(183)
2022/05/18 13:52:30,TT-IS-05,BB-IS-01,Primary Clock Source,available,917,47,370,0,-58,Good Signal(181)
2022/05/18 13:52:46,LD-IS-01,TT-IS-05,Primary Clock Source,available,333,15,24,0,-57,Good Signal(183)
2022/05/18 13:52:46,TT-IS-05,BB-IS-01,Primary Clock Source,available,917,47,370,0,-58,Good Signal(181)
2022/05/18 13:52:54,LD-IS-01,TT-IS-05,Primary Clock Source,available,333,15,24,0,-57,Good Signal(183)
2022/05/18 13:52:54,TT-IS-05,BB-IS-01,Primary Clock Source,available,917,47,370,0,-58,Good Signal(181)
2022/05/18 13:53:02,LD-IS-01,TT-IS-05,Primary Clock Source,available,401,15,31,0,-58,Good Signal(185)
2022/05/18 13:53:02,TT-IS-05,BB-IS-01,Primary Clock Source,available,1053,49,445,0,-58,Good Signal(181)
2022/05/18 13:53:10,LD-IS-01,TT-IS-05,Primary Clock Source,available,401,15,31,0,-58,Good Signal(185)
2022/05/18 13:53:10,TT-IS-05,BB-IS-01,Primary Clock Source,available,1053,49,445,0,-58,Good Signal(181)
2022/05/18 13:53:24,LD-IS-01,TT-IS-05,Primary Clock Source,available,401,15,31,0,-58,Good Signal(185)
2022/05/18 13:53:24,TT-IS-05,BB-IS-01,Primary Clock Source,available,1053,49,445,0,-58,Good Signal(181)
2022/05/18 13:53:34,LD-IS-01,TT-IS-05,Primary Clock Source,available,401,15,31,0,-58,Good Signal(185)
2022/05/18 13:53:34,TT-IS-05,BB-IS-01,Primary Clock Source,available,1053,49,445,0,-58,Good Signal(181)
2022/05/18 13:53:40,LD-IS-01,TT-IS-05,Primary Clock Source,available,401,15,31,0,-58,Good Signal(185)
2022/05/18 13:53:40,TT-IS-05,BB-IS-01,Primary Clock Source,available,1053,49,445,0,-58,Good Signal(181)
2022/05/18 13:53:50,LD-IS-01,TT-IS-05,Primary Clock Source,available,401,15,31,0,-58,Good Signal(185)
