LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
-0.11,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:07.387891
-0.07,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:08.376947
-0.13,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:09.387005
-0.07,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:10.378062
-0.07,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:11.381119
-0.07,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:12.378176
-0.08,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:13.378233
-0.08,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:14.378291
-0.08,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:15.380348
-0.11,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:16.378405
-0.10,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:17.378462
-0.08,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:18.377519
-0.09,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:19.378577
-0.07,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:20.377634
-0.07,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:21.377691
-0.09,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:22.376748
-0.08,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:23.377805
-0.08,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:24.377862
-0.08,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-18 13:50:25.377920
-0.09,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:26.377977
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:27.387035
-0.10,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:28.179080
-0.10,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:29.387149
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:30.378206
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:31.378263
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:32.387321
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:33.387378
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:34.377434
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:35.387492
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:36.376549
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:37.377606
-0.09,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:38.377663
-0.09,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:39.377720
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:40.380778
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:41.377835
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:42.377892
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:43.386950
-0.09,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:44.387007
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:45.178052
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:46.378121
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:47.378178
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:48.387236
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:49.387293
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:50.389350
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:51.387407
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:52.387465
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:53.387522
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:54.377578
-0.09,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:55.377636
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:56.376693
-0.11,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:57.377750
-0.10,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:58.178796
-0.10,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:50:59.376864
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:00.376922
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:01.373979
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:02.382036
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:03.387094
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:04.378150
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:05.387208
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:06.376265
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:07.387322
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:08.376379
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:09.378436
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:10.389494
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:11.377551
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:12.381608
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:13.377665
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:14.377722
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:15.177768
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:16.377837
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:17.377894
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:18.376951
-0.01,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:19.379008
-0.09,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:20.377065
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:21.377123
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:22.377180
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:23.377237
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:24.376294
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:25.376351
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:26.377409
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:27.377466
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:28.377523
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:29.376580
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:30.378638
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:31.379695
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:32.379752
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:33.377809
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:34.377866
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:35.377923
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:36.379981
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:37.377038
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:38.379095
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:39.379152
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:40.377209
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:41.378267
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:42.969358
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:43.969415
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:44.969472
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:45.969529
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:46.969586
-0.03,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:47.969644
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:48.969701
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:49.969758
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:50.969815
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:51.969872
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:52.969930
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:53.969987
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:54.969044
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:55.969101
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:56.970158
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:57.969216
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:58.969273
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:51:59.969330
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:00.969387
-0.03,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:01.969444
-0.09,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:02.969502
-0.09,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:03.969559
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:04.969616
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:05.972673
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:06.969730
-0.08,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:07.968788
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:08.968845
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:09.969902
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:10.968959
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:11.969016
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:12.969074
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:13.969131
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:14.969188
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:15.971245
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:16.969302
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:17.969360
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:18.919414
-0.06,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:19.969474
-0.07,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:20.969531
-0.05,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:21.968588
-0.04,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:22.972646
-0.04,0.00,1,0.005000,0.000400,0.000500,1021,2022-05-18 13:52:23.968703
