Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/05/23 15:41:30,LD-IS-01,TT-IS-05,Primary Clock Source,available,976,23,4,0,-55,Excellent Signal(193)
2022/05/23 15:41:30,TT-IS-05,BB-IS-01,Primary Clock Source,available,2174,48,1051,0,-61,Good Signal(162)
2022/05/23 15:41:40,LD-IS-01,TT-IS-05,Primary Clock Source,available,1037,24,4,0,-55,Excellent Signal(194)
2022/05/23 15:41:40,TT-IS-05,BB-IS-01,Primary Clock Source,available,2297,49,1113,0,-60,Good Signal(164)
2022/05/23 15:41:48,LD-IS-01,TT-IS-05,Primary Clock Source,available,1037,24,4,0,-55,Excellent Signal(194)
2022/05/23 15:41:48,TT-IS-05,BB-IS-01,Primary Clock Source,available,2297,49,1113,0,-60,Good Signal(164)
2022/05/23 15:42:02,LD-IS-01,TT-IS-05,Primary Clock Source,available,1037,24,4,0,-55,Excellent Signal(194)
2022/05/23 15:42:02,TT-IS-05,BB-IS-01,Primary Clock Source,available,2297,49,1113,0,-60,Good Signal(164)
2022/05/23 15:42:12,LD-IS-01,TT-IS-05,Primary Clock Source,available,1037,24,4,0,-55,Excellent Signal(194)
2022/05/23 15:42:12,TT-IS-05,BB-IS-01,Primary Clock Source,available,2297,49,1113,0,-60,Good Signal(164)
2022/05/23 15:42:18,LD-IS-01,TT-IS-05,Primary Clock Source,available,1037,24,4,0,-55,Excellent Signal(194)
2022/05/23 15:42:18,TT-IS-05,BB-IS-01,Primary Clock Source,available,2297,49,1113,0,-60,Good Signal(164)
2022/05/23 15:42:28,LD-IS-01,TT-IS-05,Primary Clock Source,available,1037,24,4,0,-55,Excellent Signal(194)
2022/05/23 15:42:28,TT-IS-05,BB-IS-01,Primary Clock Source,available,2297,49,1113,0,-60,Good Signal(164)
2022/05/23 15:42:44,LD-IS-01,TT-IS-05,Primary Clock Source,available,1103,29,9,0,-55,Excellent Signal(195)
2022/05/23 15:42:44,TT-IS-05,BB-IS-01,Primary Clock Source,available,2434,56,1189,0,-61,Good Signal(163)
2022/05/23 15:42:51,LD-IS-01,TT-IS-05,Primary Clock Source,available,1103,29,9,0,-55,Excellent Signal(195)
2022/05/23 15:42:51,TT-IS-05,BB-IS-01,Primary Clock Source,available,2434,56,1189,0,-61,Good Signal(163)
2022/05/23 15:43:00,LD-IS-01,TT-IS-05,Primary Clock Source,available,1103,29,9,0,-55,Excellent Signal(195)
2022/05/23 15:43:00,TT-IS-05,BB-IS-01,Primary Clock Source,available,2434,56,1189,0,-61,Good Signal(163)
