Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/04/13 11:42:59,LD-IS-01,BB-IS-01,Primary Clock Source,available,494,18,14,0,-55,Good Signal(189)
2022/04/13 11:43:11,LD-IS-01,BB-IS-01,Primary Clock Source,available,494,18,14,0,-55,Good Signal(189)
2022/04/13 11:43:20,LD-IS-01,BB-IS-01,Primary Clock Source,available,555,19,14,0,-55,Good Signal(190)
2022/04/13 11:43:29,LD-IS-01,BB-IS-01,Primary Clock Source,available,555,19,14,0,-55,Good Signal(190)
2022/04/13 11:43:43,LD-IS-01,BB-IS-01,Primary Clock Source,available,555,19,14,0,-55,Good Signal(190)
2022/04/13 11:43:48,LD-IS-01,BB-IS-01,Primary Clock Source,available,555,19,14,0,-55,Good Signal(190)
2022/04/13 11:43:59,LD-IS-01,BB-IS-01,Primary Clock Source,available,555,19,14,0,-55,Good Signal(190)
2022/04/13 11:44:07,LD-IS-01,BB-IS-01,Primary Clock Source,available,555,19,14,0,-55,Good Signal(190)
2022/04/13 11:44:20,LD-IS-01,BB-IS-01,Primary Clock Source,available,619,26,18,0,-55,Good Signal(190)
2022/04/13 11:44:32,LD-IS-01,BB-IS-01,Primary Clock Source,available,619,26,18,0,-55,Good Signal(190)
2022/04/13 11:44:39,LD-IS-01,BB-IS-01,Primary Clock Source,available,619,26,18,0,-55,Good Signal(190)
2022/04/13 11:44:47,LD-IS-01,BB-IS-01,Primary Clock Source,available,619,26,18,0,-55,Good Signal(190)
2022/04/13 11:45:03,LD-IS-01,BB-IS-01,Primary Clock Source,available,619,26,18,0,-55,Good Signal(190)
2022/04/13 11:45:07,LD-IS-01,BB-IS-01,Primary Clock Source,available,619,26,18,0,-55,Good Signal(190)
2022/04/13 11:45:19,LD-IS-01,BB-IS-01,Primary Clock Source,available,686,36,24,0,-55,Good Signal(189)
2022/04/13 11:45:28,LD-IS-01,BB-IS-01,Primary Clock Source,available,686,36,24,0,-55,Good Signal(189)
2022/04/13 11:45:39,LD-IS-01,BB-IS-01,Primary Clock Source,available,686,36,24,0,-55,Good Signal(189)
2022/04/13 11:45:51,LD-IS-01,BB-IS-01,Primary Clock Source,available,686,36,24,0,-55,Good Signal(189)
2022/04/13 11:45:59,LD-IS-01,BB-IS-01,Primary Clock Source,available,686,36,24,0,-55,Good Signal(189)
2022/04/13 11:46:11,LD-IS-01,BB-IS-01,Primary Clock Source,available,686,36,24,0,-55,Good Signal(189)
2022/04/13 11:46:23,LD-IS-01,BB-IS-01,Primary Clock Source,available,753,38,30,0,-62,Good Signal(151)
2022/04/13 11:46:29,LD-IS-01,BB-IS-01,Primary Clock Source,available,753,38,30,0,-62,Good Signal(151)
2022/04/13 11:46:39,LD-IS-01,BB-IS-01,Primary Clock Source,available,753,38,30,0,-62,Good Signal(151)
2022/04/13 11:46:47,LD-IS-01,BB-IS-01,Primary Clock Source,available,753,38,30,0,-62,Good Signal(151)
2022/04/13 11:47:03,LD-IS-01,BB-IS-01,Primary Clock Source,available,753,38,30,0,-62,Good Signal(151)
2022/04/13 11:47:11,LD-IS-01,BB-IS-01,Primary Clock Source,available,753,38,30,0,-62,Good Signal(151)
2022/04/13 11:47:19,LD-IS-01,BB-IS-01,Primary Clock Source,available,821,39,37,0,-68,Fair Signal(113)
2022/04/13 11:47:29,LD-IS-01,BB-IS-01,Primary Clock Source,available,821,39,37,0,-68,Fair Signal(113)
2022/04/13 11:47:43,LD-IS-01,BB-IS-01,Primary Clock Source,available,821,39,37,0,-68,Fair Signal(113)
2022/04/13 11:47:47,LD-IS-01,BB-IS-01,Primary Clock Source,available,821,39,37,0,-68,Fair Signal(113)
2022/04/13 11:47:59,LD-IS-01,BB-IS-01,Primary Clock Source,available,821,39,37,0,-68,Fair Signal(113)
2022/04/13 11:48:07,LD-IS-01,BB-IS-01,Primary Clock Source,available,821,39,37,0,-68,Fair Signal(113)
2022/04/13 11:48:19,LD-IS-01,BB-IS-01,Primary Clock Source,available,886,45,43,0,-75,Fair Signal(74)
2022/04/13 11:48:32,LD-IS-01,BB-IS-01,Primary Clock Source,available,886,45,43,0,-75,Fair Signal(74)
2022/04/13 11:48:39,LD-IS-01,BB-IS-01,Primary Clock Source,available,886,45,43,0,-75,Fair Signal(74)
2022/04/13 11:48:47,LD-IS-01,BB-IS-01,Primary Clock Source,available,886,45,43,0,-75,Fair Signal(74)
2022/04/13 11:49:03,LD-IS-01,BB-IS-01,Primary Clock Source,available,886,45,43,0,-75,Fair Signal(74)
2022/04/13 11:49:08,LD-IS-01,BB-IS-01,Primary Clock Source,available,886,45,43,0,-75,Fair Signal(74)
2022/04/13 11:49:19,LD-IS-01,BB-IS-01,Primary Clock Source,available,952,55,49,0,-75,Fair Signal(69)
2022/04/13 11:49:28,LD-IS-01,BB-IS-01,Primary Clock Source,available,952,55,49,0,-75,Fair Signal(69)
2022/04/13 11:49:40,LD-IS-01,BB-IS-01,Primary Clock Source,available,952,55,49,0,-75,Fair Signal(69)
2022/04/13 11:52:46,LD-IS-01,BB-IS-01,Primary Clock Source,available,952,55,49,0,-75,Fair Signal(69)
2022/04/13 11:52:48,LD-IS-01,BB-IS-01,Primary Clock Source,available,1056,200,57,0,-84,Poor Signal(37)
2022/04/13 11:52:56,LD-IS-01,BB-IS-01,Primary Clock Source,available,1056,200,57,0,-84,Poor Signal(37)
2022/04/13 11:53:03,LD-IS-01,BB-IS-01,Primary Clock Source,available,1056,200,57,0,-84,Poor Signal(37)
2022/04/13 11:53:08,LD-IS-01,BB-IS-01,Primary Clock Source,available,1056,200,57,0,-84,Poor Signal(37)
2022/04/13 11:53:23,LD-IS-01,BB-IS-01,Primary Clock Source,available,1056,200,57,0,-84,Poor Signal(37)
2022/04/13 11:53:28,LD-IS-01,BB-IS-01,Primary Clock Source,available,1058,288,57,0,-89,Poor Signal(18)
2022/04/13 11:53:35,LD-IS-01,BB-IS-01,Primary Clock Source,available,1058,288,57,0,-89,Poor Signal(18)
2022/04/13 11:53:39,LD-IS-01,BB-IS-01,Primary Clock Source,available,1058,288,57,0,-89,Poor Signal(18)
2022/04/13 11:53:51,LD-IS-01,BB-IS-01,Primary Clock Source,available,1058,288,57,0,-89,Poor Signal(18)
2022/04/13 11:53:56,LD-IS-01,BB-IS-01,Primary Clock Source,available,1058,288,57,0,-89,Poor Signal(18)
2022/04/13 11:53:59,LD-IS-01,BB-IS-01,Primary Clock Source,available,1058,288,57,0,-89,Poor Signal(18)
2022/04/13 11:54:07,LD-IS-01,BB-IS-01,Primary Clock Source,available,1058,288,57,0,-89,Poor Signal(18)
2022/04/13 11:54:15,LD-IS-01,BB-IS-01,Primary Clock Source,available,1058,288,57,0,-89,Poor Signal(18)
2022/04/13 11:54:23,LD-IS-01,BB-IS-01,Primary Clock Source,available,1058,288,57,0,-89,Poor Signal(18)
2022/04/13 11:54:28,LD-IS-01,BB-IS-01,Primary Clock Source,available,1121,300,62,0,-87,Poor Signal(29)
2022/04/13 11:54:39,LD-IS-01,BB-IS-01,Primary Clock Source,available,1121,300,62,0,-87,Poor Signal(29)
2022/04/13 11:54:43,LD-IS-01,BB-IS-01,Primary Clock Source,available,1121,300,62,0,-87,Poor Signal(29)
2022/04/13 11:54:48,LD-IS-01,BB-IS-01,Primary Clock Source,available,1121,300,62,0,-87,Poor Signal(29)
2022/04/13 11:54:56,LD-IS-01,BB-IS-01,Primary Clock Source,available,1121,300,62,0,-87,Poor Signal(29)
2022/04/13 11:55:04,LD-IS-01,BB-IS-01,Primary Clock Source,available,1121,300,62,0,-87,Poor Signal(29)
2022/04/13 11:55:11,LD-IS-01,BB-IS-01,Primary Clock Source,available,1121,300,62,0,-87,Poor Signal(29)
2022/04/13 11:55:16,LD-IS-01,BB-IS-01,Primary Clock Source,available,1121,300,62,0,-87,Poor Signal(29)
2022/04/13 11:55:28,LD-IS-01,BB-IS-01,Primary Clock Source,available,1191,304,71,0,-83,Poor Signal(47)
2022/04/13 11:55:33,LD-IS-01,BB-IS-01,Primary Clock Source,available,1191,304,71,0,-83,Poor Signal(47)
2022/04/13 11:55:36,LD-IS-01,BB-IS-01,Primary Clock Source,available,1191,304,71,0,-83,Poor Signal(47)
2022/04/13 11:55:43,LD-IS-01,BB-IS-01,Primary Clock Source,available,1191,304,71,0,-83,Poor Signal(47)
2022/04/13 11:55:51,LD-IS-01,BB-IS-01,Primary Clock Source,available,1191,304,71,0,-83,Poor Signal(47)
2022/04/13 11:55:59,LD-IS-01,BB-IS-01,Primary Clock Source,available,1191,304,71,0,-83,Poor Signal(47)
2022/04/13 11:56:03,LD-IS-01,BB-IS-01,Primary Clock Source,available,1191,304,71,0,-83,Poor Signal(47)
2022/04/13 11:56:15,LD-IS-01,BB-IS-01,Primary Clock Source,available,1191,304,71,0,-83,Poor Signal(47)
2022/04/13 11:56:19,LD-IS-01,BB-IS-01,Primary Clock Source,available,1191,304,71,0,-83,Poor Signal(47)
2022/04/13 11:56:31,LD-IS-01,BB-IS-01,Primary Clock Source,available,1260,312,79,0,-80,Fair Signal(66)
2022/04/13 11:56:35,LD-IS-01,BB-IS-01,Primary Clock Source,available,1260,312,79,0,-80,Fair Signal(66)
2022/04/13 11:57:57,LD-IS-01,BB-IS-01,Primary Clock Source,available,1260,312,79,0,-80,Fair Signal(66)
2022/04/13 11:58:00,LD-IS-01,BB-IS-01,Primary Clock Source,available,1330,315,88,0,-79,Fair Signal(67)
2022/04/13 11:58:08,LD-IS-01,BB-IS-01,Primary Clock Source,available,1330,315,88,0,-79,Fair Signal(67)
2022/04/13 11:58:13,LD-IS-01,BB-IS-01,Primary Clock Source,available,1330,315,88,0,-79,Fair Signal(67)
2022/04/13 11:58:32,LD-IS-01,BB-IS-01,Primary Clock Source,available,1330,315,88,0,-79,Fair Signal(67)
2022/04/13 11:58:45,LD-IS-01,BB-IS-01,Primary Clock Source,available,1341,392,90,0,-79,Fair Signal(68)
2022/04/13 12:00:37,LD-IS-01,BB-IS-01,Primary Clock Source,available,1341,392,90,0,-79,Fair Signal(68)
2022/04/13 12:00:49,LD-IS-01,BB-IS-01,Primary Clock Source,available,1372,451,94,0,-83,Poor Signal(48)
2022/04/13 12:00:52,LD-IS-01,BB-IS-01,Primary Clock Source,available,1372,451,94,0,-83,Poor Signal(48)
2022/04/13 12:01:03,LD-IS-01,BB-IS-01,Primary Clock Source,available,1372,451,94,0,-83,Poor Signal(48)
2022/04/13 12:01:12,LD-IS-01,BB-IS-01,Primary Clock Source,available,1372,451,94,0,-83,Poor Signal(48)
2022/04/13 12:01:53,LD-IS-01,BB-IS-01,Primary Clock Source,available,1372,451,94,0,-83,Poor Signal(48)
2022/04/13 12:02:08,LD-IS-01,BB-IS-01,Primary Clock Source,available,1388,615,96,0,-91,Poor Signal(5)
2022/04/13 12:02:17,LD-IS-01,BB-IS-01,Primary Clock Source,available,1388,615,96,0,-91,Poor Signal(5)
2022/04/13 12:02:24,LD-IS-01,BB-IS-01,Primary Clock Source,available,1449,638,102,0,-91,Poor Signal(6)
2022/04/13 12:02:33,LD-IS-01,BB-IS-01,Primary Clock Source,available,1449,638,102,0,-91,Poor Signal(6)
2022/04/13 12:05:33,LD-IS-01,BB-IS-01,Primary Clock Source,available,1449,638,102,0,-91,Poor Signal(6)
2022/04/13 12:05:59,LD-IS-01,BB-IS-01,Primary Clock Source,available,1504,759,106,0,-91,Poor Signal(5)
2022/04/13 12:06:07,LD-IS-01,BB-IS-01,Primary Clock Source,available,1504,759,106,0,-91,Poor Signal(5)
2022/04/13 12:06:11,LD-IS-01,BB-IS-01,Primary Clock Source,available,1504,759,106,0,-91,Poor Signal(5)
2022/04/13 12:06:24,LD-IS-01,BB-IS-01,Primary Clock Source,available,1504,759,106,0,-91,Poor Signal(5)
2022/04/13 12:06:29,LD-IS-01,BB-IS-01,Primary Clock Source,available,1544,804,106,0,-91,Poor Signal(5)
2022/04/13 12:06:40,LD-IS-01,BB-IS-01,Primary Clock Source,available,1544,804,106,0,-91,Poor Signal(5)
2022/04/13 12:06:45,LD-IS-01,BB-IS-01,Primary Clock Source,available,1544,804,106,0,-91,Poor Signal(5)
2022/04/13 12:06:57,LD-IS-01,BB-IS-01,Primary Clock Source,available,1544,804,106,0,-91,Poor Signal(5)
2022/04/13 12:07:01,LD-IS-01,BB-IS-01,Primary Clock Source,available,1544,804,106,0,-91,Poor Signal(5)
2022/04/13 12:07:16,LD-IS-01,BB-IS-01,Primary Clock Source,available,1544,804,106,0,-91,Poor Signal(5)
2022/04/13 12:07:29,LD-IS-01,BB-IS-01,Primary Clock Source,available,1594,840,110,0,-91,Poor Signal(6)
2022/04/13 12:07:32,LD-IS-01,BB-IS-01,Primary Clock Source,available,1594,840,110,0,-91,Poor Signal(6)
2022/04/13 12:07:45,LD-IS-01,BB-IS-01,Primary Clock Source,available,1594,840,110,0,-91,Poor Signal(6)
2022/04/13 12:07:48,LD-IS-01,BB-IS-01,Primary Clock Source,available,1594,840,110,0,-91,Poor Signal(6)
2022/04/13 12:08:04,LD-IS-01,BB-IS-01,Primary Clock Source,available,1594,840,110,0,-91,Poor Signal(6)
2022/04/13 12:08:09,LD-IS-01,BB-IS-01,Primary Clock Source,available,1594,840,110,0,-91,Poor Signal(6)
2022/04/13 12:08:17,LD-IS-01,BB-IS-01,Primary Clock Source,available,1594,840,110,0,-91,Poor Signal(6)
2022/04/13 12:08:37,LD-IS-01,BB-IS-01,Primary Clock Source,available,1652,867,116,0,-91,Poor Signal(7)
2022/04/13 12:08:55,LD-IS-01,BB-IS-01,Primary Clock Source,available,1652,867,116,0,-91,Poor Signal(7)
2022/04/13 12:09:08,LD-IS-01,BB-IS-01,Primary Clock Source,available,1652,867,116,0,-91,Poor Signal(7)
2022/04/13 12:09:12,LD-IS-01,BB-IS-01,Primary Clock Source,available,1652,867,116,0,-91,Poor Signal(7)
2022/04/13 12:09:21,LD-IS-01,BB-IS-01,Primary Clock Source,available,1652,867,116,0,-91,Poor Signal(7)
2022/04/13 12:09:36,LD-IS-01,BB-IS-01,Primary Clock Source,available,1708,899,123,0,-91,Poor Signal(8)
2022/04/13 12:09:39,LD-IS-01,BB-IS-01,Primary Clock Source,available,1708,899,123,0,-91,Poor Signal(8)
2022/04/13 12:09:44,LD-IS-01,BB-IS-01,Primary Clock Source,available,1708,899,123,0,-91,Poor Signal(8)
2022/04/13 12:09:51,LD-IS-01,BB-IS-01,Primary Clock Source,available,1708,899,123,0,-91,Poor Signal(8)
2022/04/13 12:12:51,LD-IS-01,BB-IS-01,Primary Clock Source,available,1708,899,123,0,-91,Poor Signal(8)
2022/04/13 12:12:56,LD-IS-01,BB-IS-01,Primary Clock Source,available,1765,929,128,0,-91,Poor Signal(7)
2022/04/13 12:14:44,LD-IS-01,BB-IS-01,Primary Clock Source,available,1765,929,128,0,-91,Poor Signal(7)
2022/04/13 12:14:56,LD-IS-01,BB-IS-01,Primary Clock Source,available,1765,1019,128,0,-91,Poor Signal(7)
2022/04/13 12:14:59,LD-IS-01,BB-IS-01,Primary Clock Source,available,1765,1019,128,0,-91,Poor Signal(7)
2022/04/13 12:15:12,LD-IS-01,BB-IS-01,Primary Clock Source,available,1765,1019,128,0,-91,Poor Signal(7)
2022/04/13 12:15:29,LD-IS-01,BB-IS-01,Primary Clock Source,available,1765,1019,128,0,-91,Poor Signal(7)
2022/04/13 12:15:37,LD-IS-01,BB-IS-01,Primary Clock Source,available,1792,1169,129,0,-91,Poor Signal(6)
2022/04/13 12:15:49,LD-IS-01,BB-IS-01,Primary Clock Source,available,1792,1169,129,0,-91,Poor Signal(6)
2022/04/13 12:15:52,LD-IS-01,BB-IS-01,Primary Clock Source,available,1792,1169,129,0,-91,Poor Signal(6)
2022/04/13 12:18:52,LD-IS-01,BB-IS-01,Primary Clock Source,available,1792,1169,129,0,-91,Poor Signal(6)
