Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/05/02 14:46:06,LD-IS-01,TT-IS-05,Primary Clock Source,available,3499,107,318,0,-56,Good Signal(187)
2022/05/02 14:46:06,TT-IS-05,BB-IS-01,Primary Clock Source,available,7221,306,3824,0,-58,Good Signal(176)
2022/05/02 14:46:22,LD-IS-01,TT-IS-05,Primary Clock Source,available,3499,107,318,0,-56,Good Signal(187)
2022/05/02 14:46:22,TT-IS-05,BB-IS-01,Primary Clock Source,available,7221,306,3824,0,-58,Good Signal(176)
2022/05/02 14:46:28,LD-IS-01,TT-IS-05,Primary Clock Source,available,3499,107,318,0,-56,Good Signal(187)
2022/05/02 14:46:28,TT-IS-05,BB-IS-01,Primary Clock Source,available,7221,306,3824,0,-58,Good Signal(176)
2022/05/02 14:46:38,LD-IS-01,TT-IS-05,Primary Clock Source,available,3499,107,318,0,-56,Good Signal(187)
2022/05/02 14:46:38,TT-IS-05,BB-IS-01,Primary Clock Source,available,7221,306,3824,0,-58,Good Signal(176)
2022/05/02 14:46:46,LD-IS-01,TT-IS-05,Primary Clock Source,available,3565,108,325,0,-56,Good Signal(188)
2022/05/02 14:46:46,TT-IS-05,BB-IS-01,Primary Clock Source,available,7354,310,3896,0,-59,Good Signal(173)
2022/05/02 14:47:00,LD-IS-01,TT-IS-05,Primary Clock Source,available,3565,108,325,0,-56,Good Signal(188)
2022/05/02 14:47:00,TT-IS-05,BB-IS-01,Primary Clock Source,available,7354,310,3896,0,-59,Good Signal(173)
2022/05/02 14:47:10,LD-IS-01,TT-IS-05,Primary Clock Source,available,3565,108,325,0,-56,Good Signal(188)
2022/05/02 14:47:10,TT-IS-05,BB-IS-01,Primary Clock Source,available,7354,310,3896,0,-59,Good Signal(173)
2022/05/02 14:47:16,LD-IS-01,TT-IS-05,Primary Clock Source,available,3565,108,325,0,-56,Good Signal(188)
2022/05/02 14:47:16,TT-IS-05,BB-IS-01,Primary Clock Source,available,7354,310,3896,0,-59,Good Signal(173)
2022/05/02 14:47:26,LD-IS-01,TT-IS-05,Primary Clock Source,available,3565,108,325,0,-56,Good Signal(188)
2022/05/02 14:47:26,TT-IS-05,BB-IS-01,Primary Clock Source,available,7354,310,3896,0,-59,Good Signal(173)
2022/05/02 14:47:42,LD-IS-01,TT-IS-05,Primary Clock Source,available,3565,108,325,0,-56,Good Signal(188)
2022/05/02 14:47:42,TT-IS-05,BB-IS-01,Primary Clock Source,available,7354,310,3896,0,-59,Good Signal(173)
2022/05/02 14:47:48,LD-IS-01,TT-IS-05,Primary Clock Source,available,3631,109,330,0,-56,Good Signal(190)
2022/05/02 14:47:48,TT-IS-05,BB-IS-01,Primary Clock Source,available,7488,317,3969,0,-58,Good Signal(177)
2022/05/02 14:47:58,LD-IS-01,TT-IS-05,Primary Clock Source,available,3631,109,330,0,-56,Good Signal(190)
2022/05/02 14:47:58,TT-IS-05,BB-IS-01,Primary Clock Source,available,7488,317,3969,0,-58,Good Signal(177)
2022/05/02 14:48:06,LD-IS-01,TT-IS-05,Primary Clock Source,available,3631,109,330,0,-56,Good Signal(190)
2022/05/02 14:48:06,TT-IS-05,BB-IS-01,Primary Clock Source,available,7488,317,3969,0,-58,Good Signal(177)
2022/05/02 14:48:20,LD-IS-01,TT-IS-05,Primary Clock Source,available,3631,109,330,0,-56,Good Signal(190)
2022/05/02 14:48:20,TT-IS-05,BB-IS-01,Primary Clock Source,available,7488,317,3969,0,-58,Good Signal(177)
2022/05/02 14:48:30,LD-IS-01,TT-IS-05,Primary Clock Source,available,3631,109,330,0,-56,Good Signal(190)
2022/05/02 14:48:30,TT-IS-05,BB-IS-01,Primary Clock Source,available,7488,317,3969,0,-58,Good Signal(177)
2022/05/02 14:48:36,LD-IS-01,TT-IS-05,Primary Clock Source,available,3631,109,330,0,-56,Good Signal(190)
2022/05/02 14:48:36,TT-IS-05,BB-IS-01,Primary Clock Source,available,7488,317,3969,0,-58,Good Signal(177)
