,x,losses,acc,val_losses,val_acc
0,0,1.3886170387268066,1.3076032400131226,1.4524247646331787,1.367131233215332
1,1,1.3840633630752563,1.3030558824539185,1.4474422931671145,1.361903190612793
2,2,1.3780852556228638,1.2964202165603638,1.44243323802948,1.3566491603851318
3,3,1.373810052871704,1.292210817337036,1.4373966455459597,1.3513693809509275
4,4,1.369520902633667,1.287302017211914,1.4323506355285645,1.346081256866455
5,5,1.364998459815979,1.283031702041626,1.427296757698059,1.3407881259918213
6,6,1.359717845916748,1.2774916887283323,1.422250509262085,1.3355032205581665
7,7,1.356277585029602,1.273410677909851,1.4172070026397705,1.330222725868225
8,8,1.3506348133087158,1.267938256263733,1.412144899368286,1.324924349784851
9,9,1.347072720527649,1.264052391052246,1.4071048498153689,1.319648027420044
10,10,1.3410744667053225,1.2576534748077393,1.4020826816558838,1.314389705657959
11,11,1.3366090059280396,1.2533925771713257,1.3970496654510498,1.309121012687683
12,12,1.3325601816177368,1.2491384744644165,1.3920440673828125,1.3038784265518188
13,13,1.3265641927719116,1.242945909500122,1.387071967124939,1.2986687421798706
14,14,1.3231658935546875,1.2384727001190186,1.38209867477417,1.2934564352035522
15,15,1.318861722946167,1.234831929206848,1.377170443534851,1.288288116455078
16,16,1.314486742019653,1.2299697399139404,1.372236251831055,1.2831112146377563
17,17,1.3103030920028689,1.224825739860535,1.367342829704285,1.2779752016067505
18,18,1.3056074380874634,1.220605969429016,1.3624866008758545,1.272874116897583
19,19,1.3028401136398315,1.2181963920593262,1.3576292991638184,1.2677690982818604
20,20,1.2983640432357788,1.2133653163909912,1.3528167009353638,1.262708067893982
21,21,1.292764663696289,1.207442283630371,1.3480511903762815,1.2576916217803955
22,22,1.2883917093276978,1.202426791191101,1.3433018922805786,1.2526895999908447
23,23,1.2856080532073977,1.199582815170288,1.338567137718201,1.2476999759674072
24,24,1.281461238861084,1.1949971914291382,1.3338791131973269,1.2427549362182615
25,25,1.275449275970459,1.188389778137207,1.3292107582092283,1.2378274202346802
26,26,1.2713533639907837,1.1843684911727903,1.32458758354187,1.2329442501068115
27,27,1.2685370445251465,1.182118535041809,1.3199650049209597,1.2280584573745728
28,28,1.263330578804016,1.1766164302825928,1.3153645992279053,1.2231924533843994
29,29,1.259046196937561,1.171538472175598,1.3107846975326538,1.2183446884155271
30,30,1.2542760372161863,1.1663472652435305,1.3062189817428589,1.2135084867477417
31,31,1.2483274936676023,1.1600137948989868,1.3016594648361206,1.2086756229400637
32,32,1.2441436052322388,1.1555631160736084,1.2970900535583496,1.20382821559906
33,33,1.2412426471710205,1.1529558897018433,1.2924673557281494,1.1989192962646484
34,34,1.232632040977478,1.1430935859680176,1.2877497673034668,1.1939016580581665
35,35,1.2265149354934692,1.1374595165252686,1.2827805280685425,1.1886056661605835
36,36,1.2179497480392456,1.1283624172210691,1.2771997451782229,1.1826385259628296
37,37,1.202790379524231,1.1117337942123413,1.2703810930252075,1.175322413444519
38,38,1.1843111515045166,1.092457294464111,1.2625302076339722,1.1668938398361206
39,39,1.1691713333129885,1.0762200355529783,1.2547976970672607,1.158601999282837
40,40,1.1589012145996094,1.0649945735931396,1.247499942779541,1.1507816314697266
41,41,1.1489490270614624,1.0547112226486206,1.2405143976211548,1.143298625946045
42,42,1.1417360305786133,1.0469624996185305,1.2336692810058594,1.1359626054763794
43,43,1.1341558694839478,1.0383927822113037,1.226855754852295,1.128656029701233
44,44,1.1260000467300415,1.0297774076461792,1.219988465309143,1.1212862730026243
45,45,1.118835687637329,1.0215080976486206,1.2129501104354858,1.1137280464172363
46,46,1.113830327987671,1.016920566558838,1.2056533098220823,1.105887770652771
47,47,1.1080700159072876,1.0107104778289795,1.1980798244476318,1.097744107246399
48,48,1.0998241901397705,1.0021748542785645,1.1902085542678833,1.0892735719680786
49,49,1.0909357070922852,0.9922480583190918,1.1820369958877563,1.0804733037948608
50,50,1.0839632749557495,0.9843736886978148,1.1735444068908691,1.0713191032409668
51,51,1.077959418296814,0.9780983328819276,1.1648662090301514,1.0619540214538574
52,52,1.0717352628707886,0.9722728729248048,1.1559226512908936,1.052291989326477
53,53,1.066467046737671,0.96616929769516,1.1468753814697266,1.042504906654358
54,54,1.05881929397583,0.957993984222412,1.1377743482589722,1.03264319896698
55,55,1.0512568950653076,0.949452817440033,1.1286762952804563,1.0227677822113037
56,56,1.0456117391586304,0.9434833526611328,1.119696855545044,1.0130010843276978
57,57,1.0403369665145874,0.9379498958587646,1.1107378005981443,1.0032367706298828
58,58,1.033351182937622,0.9300948977470398,1.1019415855407717,0.9936284422874452
59,59,1.0272364616394043,0.9230175018310548,1.0933412313461304,0.9842123985290528
60,60,1.0209966897964478,0.9166851043701172,1.0849491357803345,0.9750012755393982
61,61,1.0144819021224976,0.9097313284873962,1.076850652694702,0.96608966588974
62,62,1.0090833902359009,0.9033337235450744,1.069019079208374,0.9574496746063232
63,63,1.000604510307312,0.8941763639450073,1.061426043510437,0.9490508437156676
64,64,0.9969728589057922,0.8905062079429626,1.0540763139724731,0.940899670124054
65,65,0.991290807723999,0.884066641330719,1.046947717666626,0.9329737424850464
66,66,0.9851648211479188,0.8775433301925659,1.0400543212890625,0.9252896308898926
67,67,0.9797753095626832,0.8717072606086731,1.033294677734375,0.9177350401878356
68,68,0.9727553129196168,0.8630189299583435,1.0267280340194702,0.910377562046051
69,69,0.9663037061691284,0.8567352294921875,1.0202429294586182,0.9030936360359192
