Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/05/09 14:37:52,LD-IS-01,TT-IS-05,Primary Clock Source,available,393,26,14,0,-62,Good Signal(154)
2022/05/09 14:37:52,TT-IS-05,BB-IS-01,Primary Clock Source,available,961,49,446,0,-64,Good Signal(141)
2022/05/09 14:37:58,LD-IS-01,TT-IS-05,Primary Clock Source,available,459,31,20,0,-62,Good Signal(158)
2022/05/09 14:37:58,TT-IS-05,BB-IS-01,Primary Clock Source,available,1097,54,521,0,-64,Good Signal(142)
2022/05/09 14:38:08,LD-IS-01,TT-IS-05,Primary Clock Source,available,459,31,20,0,-62,Good Signal(158)
2022/05/09 14:38:08,TT-IS-05,BB-IS-01,Primary Clock Source,available,1097,54,521,0,-64,Good Signal(142)
2022/05/09 14:38:24,LD-IS-01,TT-IS-05,Primary Clock Source,available,459,31,20,0,-62,Good Signal(158)
2022/05/09 14:38:24,TT-IS-05,BB-IS-01,Primary Clock Source,available,1097,54,521,0,-64,Good Signal(142)
2022/05/09 14:38:30,LD-IS-01,TT-IS-05,Primary Clock Source,available,459,31,20,0,-62,Good Signal(158)
2022/05/09 14:38:30,TT-IS-05,BB-IS-01,Primary Clock Source,available,1097,54,521,0,-64,Good Signal(142)
2022/05/09 14:38:40,LD-IS-01,TT-IS-05,Primary Clock Source,available,459,31,20,0,-62,Good Signal(158)
2022/05/09 14:38:40,TT-IS-05,BB-IS-01,Primary Clock Source,available,1097,54,521,0,-64,Good Signal(142)
2022/05/09 14:38:48,LD-IS-01,TT-IS-05,Primary Clock Source,available,459,31,20,0,-62,Good Signal(158)
2022/05/09 14:38:48,TT-IS-05,BB-IS-01,Primary Clock Source,available,1097,54,521,0,-64,Good Signal(142)
2022/05/09 14:39:02,LD-IS-01,TT-IS-05,Primary Clock Source,available,526,36,27,0,-62,Good Signal(158)
2022/05/09 14:39:02,TT-IS-05,BB-IS-01,Primary Clock Source,available,1234,56,597,0,-63,Good Signal(152)
2022/05/09 14:39:12,LD-IS-01,TT-IS-05,Primary Clock Source,available,526,36,27,0,-62,Good Signal(158)
2022/05/09 14:39:12,TT-IS-05,BB-IS-01,Primary Clock Source,available,1234,56,597,0,-63,Good Signal(152)
2022/05/09 14:39:18,LD-IS-01,TT-IS-05,Primary Clock Source,available,526,36,27,0,-62,Good Signal(158)
2022/05/09 14:39:18,TT-IS-05,BB-IS-01,Primary Clock Source,available,1234,56,597,0,-63,Good Signal(152)
2022/05/09 14:39:28,LD-IS-01,TT-IS-05,Primary Clock Source,available,526,36,27,0,-62,Good Signal(158)
2022/05/09 14:39:28,TT-IS-05,BB-IS-01,Primary Clock Source,available,1234,56,597,0,-63,Good Signal(152)
2022/05/09 14:39:45,LD-IS-01,TT-IS-05,Primary Clock Source,available,526,36,27,0,-62,Good Signal(158)
2022/05/09 14:39:45,TT-IS-05,BB-IS-01,Primary Clock Source,available,1234,56,597,0,-63,Good Signal(152)
2022/05/09 14:39:50,LD-IS-01,TT-IS-05,Primary Clock Source,available,526,36,27,0,-62,Good Signal(158)
2022/05/09 14:39:50,TT-IS-05,BB-IS-01,Primary Clock Source,available,1234,56,597,0,-63,Good Signal(152)
2022/05/09 14:40:00,LD-IS-01,TT-IS-05,Primary Clock Source,available,592,38,32,0,-62,Good Signal(157)
2022/05/09 14:40:00,TT-IS-05,BB-IS-01,Primary Clock Source,available,1367,64,669,0,-65,Good Signal(141)
2022/05/09 14:40:08,LD-IS-01,TT-IS-05,Primary Clock Source,available,592,38,32,0,-62,Good Signal(157)
2022/05/09 14:40:08,TT-IS-05,BB-IS-01,Primary Clock Source,available,1367,64,669,0,-65,Good Signal(141)
2022/05/09 14:40:22,LD-IS-01,TT-IS-05,Primary Clock Source,available,592,38,32,0,-62,Good Signal(157)
2022/05/09 14:40:22,TT-IS-05,BB-IS-01,Primary Clock Source,available,1367,64,669,0,-65,Good Signal(141)
2022/05/09 14:40:33,LD-IS-01,TT-IS-05,Primary Clock Source,available,592,38,32,0,-62,Good Signal(157)
2022/05/09 14:40:33,TT-IS-05,BB-IS-01,Primary Clock Source,available,1367,64,669,0,-65,Good Signal(141)
