Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/08/24 17:25:15,LD-IS-01,TT-IS-05,Primary Clock Source,available,3843,573,8,0,-58,Good Signal(183)
2022/08/24 17:25:15,TT-IS-05,BB-IS-01,Primary Clock Source,available,8237,457,4228,0,-58,Good Signal(183)
2022/08/24 17:25:31,LD-IS-01,TT-IS-05,Primary Clock Source,available,3904,584,8,0,-58,Good Signal(182)
2022/08/24 17:25:31,TT-IS-05,BB-IS-01,Primary Clock Source,available,8363,466,4293,0,-57,Good Signal(182)
2022/08/24 17:25:37,LD-IS-01,TT-IS-05,Primary Clock Source,available,3904,584,8,0,-58,Good Signal(182)
2022/08/24 17:25:37,TT-IS-05,BB-IS-01,Primary Clock Source,available,8363,466,4293,0,-57,Good Signal(182)
2022/08/24 17:25:47,LD-IS-01,TT-IS-05,Primary Clock Source,available,3904,584,8,0,-58,Good Signal(182)
2022/08/24 17:25:47,TT-IS-05,BB-IS-01,Primary Clock Source,available,8363,466,4293,0,-57,Good Signal(182)
2022/08/24 17:25:55,LD-IS-01,TT-IS-05,Primary Clock Source,available,3904,584,8,0,-58,Good Signal(182)
2022/08/24 17:25:55,TT-IS-05,BB-IS-01,Primary Clock Source,available,8363,466,4293,0,-57,Good Signal(182)
2022/08/24 17:26:09,LD-IS-01,TT-IS-05,Primary Clock Source,available,3904,584,8,0,-58,Good Signal(182)
2022/08/24 17:26:09,TT-IS-05,BB-IS-01,Primary Clock Source,available,8363,466,4293,0,-57,Good Signal(182)
2022/08/24 17:26:19,LD-IS-01,TT-IS-05,Primary Clock Source,available,3904,584,8,0,-58,Good Signal(182)
2022/08/24 17:26:19,TT-IS-05,BB-IS-01,Primary Clock Source,available,8363,466,4293,0,-57,Good Signal(182)
2022/08/24 17:26:25,LD-IS-01,TT-IS-05,Primary Clock Source,available,3967,593,10,0,-58,Good Signal(182)
2022/08/24 17:26:25,TT-IS-05,BB-IS-01,Primary Clock Source,available,8494,477,4363,0,-57,Good Signal(183)
2022/08/24 17:26:35,LD-IS-01,TT-IS-05,Primary Clock Source,available,3967,593,10,0,-58,Good Signal(182)
2022/08/24 17:26:35,TT-IS-05,BB-IS-01,Primary Clock Source,available,8494,477,4363,0,-57,Good Signal(183)
2022/08/24 17:26:51,LD-IS-01,TT-IS-05,Primary Clock Source,available,3967,593,10,0,-58,Good Signal(182)
2022/08/24 17:26:51,TT-IS-05,BB-IS-01,Primary Clock Source,available,8494,477,4363,0,-57,Good Signal(183)
2022/08/24 17:26:57,LD-IS-01,TT-IS-05,Primary Clock Source,available,3967,593,10,0,-58,Good Signal(182)
2022/08/24 17:26:57,TT-IS-05,BB-IS-01,Primary Clock Source,available,8494,477,4363,0,-57,Good Signal(183)
2022/08/24 17:27:07,LD-IS-01,TT-IS-05,Primary Clock Source,available,3967,593,10,0,-58,Good Signal(182)
2022/08/24 17:27:07,TT-IS-05,BB-IS-01,Primary Clock Source,available,8494,477,4363,0,-57,Good Signal(183)
2022/08/24 17:27:15,LD-IS-01,TT-IS-05,Primary Clock Source,available,3967,593,10,0,-58,Good Signal(182)
2022/08/24 17:27:15,TT-IS-05,BB-IS-01,Primary Clock Source,available,8494,477,4363,0,-57,Good Signal(183)
2022/08/24 17:27:29,LD-IS-01,TT-IS-05,Primary Clock Source,available,4034,603,17,0,-57,Good Signal(180)
2022/08/24 17:27:29,TT-IS-05,BB-IS-01,Primary Clock Source,available,8631,490,4439,0,-58,Good Signal(182)
2022/08/24 17:27:45,LD-IS-01,TT-IS-05,Primary Clock Source,available,4034,603,17,0,-57,Good Signal(180)
