Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/10/19 10:41:49,LD-IS-01,TT-IS-05,Primary Clock Source,available,551,26,2,0,-64,Good Signal(151)
2022/10/19 10:41:49,TT-IS-05,BB-IS-01,Primary Clock Source,available,1280,31,609,0,-59,Good Signal(173)
2022/10/19 10:42:01,LD-IS-01,TT-IS-05,Primary Clock Source,available,551,26,2,0,-64,Good Signal(151)
2022/10/19 10:42:01,TT-IS-05,BB-IS-01,Primary Clock Source,available,1280,31,609,0,-59,Good Signal(173)
2022/10/19 10:42:09,LD-IS-01,TT-IS-05,Primary Clock Source,available,551,26,2,0,-64,Good Signal(151)
2022/10/19 10:42:09,TT-IS-05,BB-IS-01,Primary Clock Source,available,1280,31,609,0,-59,Good Signal(173)
2022/10/19 10:42:19,LD-IS-01,TT-IS-05,Primary Clock Source,available,551,26,2,0,-64,Good Signal(151)
2022/10/19 10:42:19,TT-IS-05,BB-IS-01,Primary Clock Source,available,1280,31,609,0,-59,Good Signal(173)
2022/10/19 10:42:33,LD-IS-01,TT-IS-05,Primary Clock Source,available,612,31,2,0,-63,Good Signal(152)
2022/10/19 10:42:33,TT-IS-05,BB-IS-01,Primary Clock Source,available,1404,34,672,0,-59,Good Signal(176)
2022/10/19 10:42:41,LD-IS-01,TT-IS-05,Primary Clock Source,available,612,31,2,0,-63,Good Signal(152)
2022/10/19 10:42:41,TT-IS-05,BB-IS-01,Primary Clock Source,available,1404,34,672,0,-59,Good Signal(176)
2022/10/19 10:42:51,LD-IS-01,TT-IS-05,Primary Clock Source,available,612,31,2,0,-63,Good Signal(152)
2022/10/19 10:42:51,TT-IS-05,BB-IS-01,Primary Clock Source,available,1404,34,672,0,-59,Good Signal(176)
2022/10/19 10:43:05,LD-IS-01,TT-IS-05,Primary Clock Source,available,612,31,2,0,-63,Good Signal(152)
2022/10/19 10:43:05,TT-IS-05,BB-IS-01,Primary Clock Source,available,1404,34,672,0,-59,Good Signal(176)
2022/10/19 10:43:13,LD-IS-01,TT-IS-05,Primary Clock Source,available,612,31,2,0,-63,Good Signal(152)
2022/10/19 10:43:13,TT-IS-05,BB-IS-01,Primary Clock Source,available,1404,34,672,0,-59,Good Signal(176)
2022/10/19 10:43:21,LD-IS-01,TT-IS-05,Primary Clock Source,available,612,31,2,0,-63,Good Signal(152)
2022/10/19 10:43:21,TT-IS-05,BB-IS-01,Primary Clock Source,available,1404,34,672,0,-59,Good Signal(176)
2022/10/19 10:43:29,LD-IS-01,TT-IS-05,Primary Clock Source,available,677,32,6,0,-64,Good Signal(152)
2022/10/19 10:43:29,TT-IS-05,BB-IS-01,Primary Clock Source,available,1536,35,743,0,-59,Good Signal(176)
