LV1,SPVolt,Output,Date,ST_Lv1
99.80,100.00,567,2022-10-19 10:42:53,128
99.79,100.00,567,2022-10-19 10:42:54,128
99.76,100.00,567,2022-10-19 10:42:55,128
99.86,100.00,567,2022-10-19 10:42:56,128
99.86,100.00,567,2022-10-19 10:42:57,128
99.97,100.00,567,2022-10-19 10:42:58,128
99.97,100.00,567,2022-10-19 10:42:59,128
100.19,100.00,567,2022-10-19 10:43:00,128
100.19,100.00,567,2022-10-19 10:43:01,128
100.35,100.00,567,2022-10-19 10:43:02,128
100.35,100.00,567,2022-10-19 10:43:03,128
100.39,100.00,567,2022-10-19 10:43:04,128
100.39,100.00,567,2022-10-19 10:43:05,128
100.40,100.00,567,2022-10-19 10:43:06,128
100.40,100.00,567,2022-10-19 10:43:07,128
100.45,100.00,567,2022-10-19 10:43:08,128
100.45,100.00,570,2022-10-19 10:43:09,128
100.43,100.00,570,2022-10-19 10:43:10,128
100.40,100.00,570,2022-10-19 10:43:11,128
100.22,100.00,570,2022-10-19 10:43:12,128
100.22,100.00,567,2022-10-19 10:43:13,128
99.84,100.00,567,2022-10-19 10:43:14,128
99.84,100.00,567,2022-10-19 10:43:15,128
99.60,100.00,567,2022-10-19 10:43:16,128
99.60,100.00,567,2022-10-19 10:43:17,128
99.53,100.00,567,2022-10-19 10:43:18,128
99.53,100.00,567,2022-10-19 10:43:19,128
99.47,100.00,567,2022-10-19 10:43:20,128
99.41,100.00,567,2022-10-19 10:43:21,128
99.41,100.00,567,2022-10-19 10:43:22,128
99.45,100.00,567,2022-10-19 10:43:23,128
99.60,100.00,567,2022-10-19 10:43:24,128
99.68,100.00,567,2022-10-19 10:43:25,128
99.80,100.00,567,2022-10-19 10:43:26,128
99.86,100.00,567,2022-10-19 10:43:27,128
99.96,100.00,567,2022-10-19 10:43:28,128
99.96,100.00,567,2022-10-19 10:43:29,128
99.99,100.00,567,2022-10-19 10:43:30,128
99.99,100.00,567,2022-10-19 10:43:31,128
99.99,100.00,567,2022-10-19 10:43:32,128
99.99,100.00,567,2022-10-19 10:43:33,128
99.99,100.00,567,2022-10-19 10:43:34,128
99.99,100.00,567,2022-10-19 10:43:35,128
99.98,100.00,567,2022-10-19 10:43:36,128
99.94,100.00,567,2022-10-19 10:43:37,128
99.86,100.00,567,2022-10-19 10:43:38,128
99.86,100.00,567,2022-10-19 10:43:39,128
100.04,100.00,567,2022-10-19 10:43:40,128
100.04,100.00,567,2022-10-19 10:43:41,128
100.14,100.00,567,2022-10-19 10:43:42,128
100.14,100.00,567,2022-10-19 10:43:43,128
100.14,100.00,567,2022-10-19 10:43:44,128
100.14,100.00,567,2022-10-19 10:43:45,128
100.07,100.00,567,2022-10-19 10:43:46,128
100.07,100.00,567,2022-10-19 10:43:47,128
100.14,100.00,567,2022-10-19 10:43:48,128
100.14,100.00,567,2022-10-19 10:43:49,128
100.28,100.00,567,2022-10-19 10:43:50,128
100.28,100.00,567,2022-10-19 10:43:51,128
100.43,100.00,567,2022-10-19 10:43:52,128
100.43,100.00,567,2022-10-19 10:43:53,128
100.47,100.00,567,2022-10-19 10:43:54,128
100.46,100.00,567,2022-10-19 10:43:55,128
100.33,100.00,570,2022-10-19 10:43:56,128
100.14,100.00,567,2022-10-19 10:43:57,128
99.97,100.00,567,2022-10-19 10:43:58,128
99.78,100.00,567,2022-10-19 10:43:59,128
99.36,100.00,567,2022-10-19 10:44:00,128
99.36,100.00,567,2022-10-19 10:44:01,128
99.06,100.00,567,2022-10-19 10:44:02,128
99.06,100.00,567,2022-10-19 10:44:03,128
98.93,100.00,567,2022-10-19 10:44:04,128
98.93,100.00,567,2022-10-19 10:44:05,128
98.95,100.00,567,2022-10-19 10:44:06,128
98.95,100.00,567,2022-10-19 10:44:07,128
98.94,100.00,564,2022-10-19 10:44:08,128
98.94,100.00,564,2022-10-19 10:44:09,128
98.92,100.00,564,2022-10-19 10:44:10,128
98.97,100.00,564,2022-10-19 10:44:11,128
99.23,100.00,564,2022-10-19 10:44:12,128
99.23,100.00,564,2022-10-19 10:44:13,128
99.43,100.00,564,2022-10-19 10:44:14,128
99.76,100.00,564,2022-10-19 10:44:15,128
100.07,100.00,567,2022-10-19 10:44:16,128
100.30,100.00,567,2022-10-19 10:44:17,128
100.52,100.00,567,2022-10-19 10:44:18,128
100.60,100.00,567,2022-10-19 10:44:19,128
100.61,100.00,567,2022-10-19 10:44:20,128
100.53,100.00,567,2022-10-19 10:44:21,128
100.39,100.00,567,2022-10-19 10:44:22,128
100.39,100.00,567,2022-10-19 10:44:23,128
100.35,100.00,567,2022-10-19 10:44:24,128
100.39,100.00,567,2022-10-19 10:44:25,128
100.41,100.00,567,2022-10-19 10:44:26,128
100.42,100.00,567,2022-10-19 10:44:27,128
100.34,100.00,567,2022-10-19 10:44:28,128
100.34,100.00,567,2022-10-19 10:44:29,128
100.30,100.00,567,2022-10-19 10:44:30,128
100.24,100.00,567,2022-10-19 10:44:31,128
99.91,100.00,567,2022-10-19 10:44:32,128
99.91,100.00,567,2022-10-19 10:44:33,128
99.77,100.00,567,2022-10-19 10:44:34,128
99.77,100.00,567,2022-10-19 10:44:35,128
99.52,100.00,567,2022-10-19 10:44:36,128
99.44,100.00,567,2022-10-19 10:44:37,128
99.38,100.00,567,2022-10-19 10:44:38,128
99.33,100.00,567,2022-10-19 10:44:39,128
99.40,100.00,567,2022-10-19 10:44:40,128
99.40,100.00,567,2022-10-19 10:44:41,128
99.65,100.00,567,2022-10-19 10:44:42,128
99.65,100.00,567,2022-10-19 10:44:43,128
99.72,100.00,567,2022-10-19 10:44:44,128
99.72,100.00,567,2022-10-19 10:44:45,128
99.72,100.00,567,2022-10-19 10:44:46,128
99.72,100.00,567,2022-10-19 10:44:47,128
99.84,100.00,567,2022-10-19 10:44:48,128
99.92,100.00,567,2022-10-19 10:44:49,128
100.06,100.00,567,2022-10-19 10:44:50,128
100.06,100.00,567,2022-10-19 10:44:51,128
100.21,100.00,567,2022-10-19 10:44:52,128
100.37,100.00,567,2022-10-19 10:44:53,128
100.52,100.00,567,2022-10-19 10:44:54,128
100.52,100.00,567,2022-10-19 10:44:55,128
100.71,100.00,567,2022-10-19 10:44:56,128
100.76,100.00,567,2022-10-19 10:44:57,128
100.71,100.00,567,2022-10-19 10:44:58,128
100.71,100.00,567,2022-10-19 10:44:59,128
100.60,100.00,567,2022-10-19 10:45:00,128
100.60,100.00,567,2022-10-19 10:45:01,128
100.50,100.00,567,2022-10-19 10:45:02,128
100.50,100.00,567,2022-10-19 10:45:03,128
100.59,100.00,567,2022-10-19 10:45:04,128
100.59,100.00,567,2022-10-19 10:45:05,128
100.73,100.00,567,2022-10-19 10:45:06,128
100.73,100.00,567,2022-10-19 10:45:07,128
100.94,100.00,567,2022-10-19 10:45:08,128
100.94,100.00,570,2022-10-19 10:45:09,128
101.20,100.00,570,2022-10-19 10:45:10,128
101.20,100.00,570,2022-10-19 10:45:11,128
101.30,100.00,570,2022-10-19 10:45:12,128
101.30,100.00,570,2022-10-19 10:45:13,128
101.20,100.00,570,2022-10-19 10:45:14,128
101.20,100.00,570,2022-10-19 10:45:15,128
101.00,100.00,570,2022-10-19 10:45:16,128
101.00,100.00,570,2022-10-19 10:45:17,128
100.95,100.00,570,2022-10-19 10:45:18,128
100.97,100.00,570,2022-10-19 10:45:19,128
101.02,100.00,570,2022-10-19 10:45:20,128
101.02,100.00,570,2022-10-19 10:45:21,128
101.01,100.00,570,2022-10-19 10:45:22,128
101.01,100.00,570,2022-10-19 10:45:23,128
101.03,100.00,570,2022-10-19 10:45:24,128
101.03,100.00,570,2022-10-19 10:45:25,128
101.02,100.00,570,2022-10-19 10:45:26,128
101.07,100.00,570,2022-10-19 10:45:27,128
100.95,100.00,570,2022-10-19 10:45:28,128
100.95,100.00,570,2022-10-19 10:45:29,128
100.82,100.00,573,2022-10-19 10:45:30,128
100.82,100.00,573,2022-10-19 10:45:31,128
100.93,100.00,570,2022-10-19 10:45:32,128
100.93,100.00,573,2022-10-19 10:45:33,128
100.92,100.00,573,2022-10-19 10:45:34,128
100.92,100.00,573,2022-10-19 10:45:35,128
101.07,100.00,573,2022-10-19 10:45:36,128
101.19,100.00,573,2022-10-19 10:45:37,128
101.48,100.00,573,2022-10-19 10:45:38,128
101.48,100.00,573,2022-10-19 10:45:39,128
101.76,100.00,573,2022-10-19 10:45:40,128
101.76,100.00,573,2022-10-19 10:45:41,128
101.90,100.00,573,2022-10-19 10:45:42,128
101.90,100.00,576,2022-10-19 10:45:43,128
102.00,100.00,576,2022-10-19 10:45:44,128
102.00,100.00,576,2022-10-19 10:45:45,128
101.81,100.00,576,2022-10-19 10:45:46,128
101.81,100.00,576,2022-10-19 10:45:47,128
101.48,100.00,576,2022-10-19 10:45:48,128
101.48,100.00,576,2022-10-19 10:45:49,128
101.38,100.00,576,2022-10-19 10:45:50,128
101.29,100.00,576,2022-10-19 10:45:51,128
101.15,100.00,576,2022-10-19 10:45:52,128
101.15,100.00,576,2022-10-19 10:45:53,128
101.05,100.00,576,2022-10-19 10:45:54,128
100.97,100.00,576,2022-10-19 10:45:55,128
100.87,100.00,576,2022-10-19 10:45:56,128
100.82,100.00,576,2022-10-19 10:45:57,128
100.79,100.00,576,2022-10-19 10:45:58,128
100.79,100.00,576,2022-10-19 10:45:59,128
100.86,100.00,576,2022-10-19 10:46:00,128
101.03,100.00,576,2022-10-19 10:46:01,128
101.20,100.00,576,2022-10-19 10:46:02,128
101.20,100.00,576,2022-10-19 10:46:03,128
101.26,100.00,576,2022-10-19 10:46:04,128
101.26,100.00,576,2022-10-19 10:46:05,128
101.21,100.00,576,2022-10-19 10:46:06,128
101.21,100.00,576,2022-10-19 10:46:07,128
101.10,100.00,580,2022-10-19 10:46:08,128
101.10,100.00,580,2022-10-19 10:46:09,128
101.26,100.00,580,2022-10-19 10:46:10,128
101.33,100.00,580,2022-10-19 10:46:11,128
101.09,100.00,580,2022-10-19 10:46:12,128
101.09,100.00,580,2022-10-19 10:46:13,128
100.98,100.00,580,2022-10-19 10:46:14,128
100.78,100.00,580,2022-10-19 10:46:15,128
100.51,100.00,580,2022-10-19 10:46:16,128
100.51,100.00,580,2022-10-19 10:46:17,128
100.40,100.00,580,2022-10-19 10:46:18,128
100.28,100.00,580,2022-10-19 10:46:19,128
100.04,100.00,576,2022-10-19 10:46:20,128
100.04,100.00,576,2022-10-19 10:46:21,128
99.79,100.00,576,2022-10-19 10:46:22,128
99.79,100.00,576,2022-10-19 10:46:23,128
99.80,100.00,576,2022-10-19 10:46:24,128
99.80,100.00,576,2022-10-19 10:46:25,128
99.85,100.00,576,2022-10-19 10:46:26,128
99.89,100.00,576,2022-10-19 10:46:27,128
99.93,100.00,576,2022-10-19 10:46:28,128
99.93,100.00,576,2022-10-19 10:46:29,128
99.93,100.00,576,2022-10-19 10:46:30,128
99.90,100.00,576,2022-10-19 10:46:31,128
99.82,100.00,576,2022-10-19 10:46:32,128
99.70,100.00,576,2022-10-19 10:46:33,128
99.70,100.00,576,2022-10-19 10:46:34,128
99.66,100.00,576,2022-10-19 10:46:35,128
99.53,100.00,576,2022-10-19 10:46:36,128
99.48,100.00,576,2022-10-19 10:46:37,128
99.49,100.00,576,2022-10-19 10:46:38,128
99.53,100.00,576,2022-10-19 10:46:39,128
99.57,100.00,576,2022-10-19 10:46:40,128
99.62,100.00,576,2022-10-19 10:46:41,128
99.73,100.00,576,2022-10-19 10:46:42,128
99.73,100.00,576,2022-10-19 10:46:43,128
99.76,100.00,576,2022-10-19 10:46:44,128
99.76,100.00,576,2022-10-19 10:46:45,128
99.79,100.00,576,2022-10-19 10:46:46,128
99.86,100.00,576,2022-10-19 10:46:47,128
99.99,100.00,576,2022-10-19 10:46:48,128
99.99,100.00,576,2022-10-19 10:46:49,128
99.94,100.00,576,2022-10-19 10:46:50,128
99.94,100.00,576,2022-10-19 10:46:51,128
99.93,100.00,576,2022-10-19 10:46:52,128
99.93,100.00,576,2022-10-19 10:46:53,128
99.97,100.00,576,2022-10-19 10:46:54,128
100.00,100.00,576,2022-10-19 10:46:55,128
100.05,100.00,576,2022-10-19 10:46:56,128
100.05,100.00,576,2022-10-19 10:46:57,128
100.05,100.00,576,2022-10-19 10:46:58,128
100.05,100.00,576,2022-10-19 10:46:59,128
100.03,100.00,576,2022-10-19 10:47:00,128
100.03,100.00,576,2022-10-19 10:47:01,128
99.97,100.00,576,2022-10-19 10:47:02,128
99.97,100.00,576,2022-10-19 10:47:03,128
99.92,100.00,576,2022-10-19 10:47:04,128
99.82,100.00,576,2022-10-19 10:47:05,128
99.67,100.00,576,2022-10-19 10:47:06,128
99.50,100.00,576,2022-10-19 10:47:07,128
99.34,100.00,576,2022-10-19 10:47:08,128
99.08,100.00,576,2022-10-19 10:47:09,128
98.52,100.00,573,2022-10-19 10:47:10,128
98.52,100.00,573,2022-10-19 10:47:11,128
98.16,100.00,573,2022-10-19 10:47:12,128
98.16,100.00,573,2022-10-19 10:47:13,128
98.03,100.00,573,2022-10-19 10:47:14,128
98.03,100.00,573,2022-10-19 10:47:15,128
97.94,100.00,573,2022-10-19 10:47:16,128
97.94,100.00,570,2022-10-19 10:47:17,128
97.91,100.00,570,2022-10-19 10:47:18,128
97.90,100.00,570,2022-10-19 10:47:19,128
98.02,100.00,570,2022-10-19 10:47:20,128
98.02,100.00,570,2022-10-19 10:47:21,128
98.32,100.00,570,2022-10-19 10:47:22,128
98.32,100.00,570,2022-10-19 10:47:23,128
98.32,100.00,570,2022-10-19 10:47:24,128
98.47,100.00,570,2022-10-19 10:47:25,128
98.53,100.00,570,2022-10-19 10:47:26,128
98.57,100.00,570,2022-10-19 10:47:27,128
98.66,100.00,570,2022-10-19 10:47:28,128
98.66,100.00,570,2022-10-19 10:47:29,128
98.76,100.00,570,2022-10-19 10:47:30,128
98.98,100.00,570,2022-10-19 10:47:31,128
99.46,100.00,570,2022-10-19 10:47:32,128
99.46,100.00,570,2022-10-19 10:47:33,128
99.46,100.00,570,2022-10-19 10:47:34,128
99.72,100.00,570,2022-10-19 10:47:35,128
99.72,100.00,570,2022-10-19 10:47:36,128
100.18,100.00,570,2022-10-19 10:47:37,128
100.27,100.00,573,2022-10-19 10:47:38,128
100.39,100.00,573,2022-10-19 10:47:39,128
100.64,100.00,573,2022-10-19 10:47:40,128
100.64,100.00,573,2022-10-19 10:47:41,128
100.66,100.00,573,2022-10-19 10:47:42,128
100.66,100.00,573,2022-10-19 10:47:43,128
100.69,100.00,573,2022-10-19 10:47:44,128
100.69,100.00,573,2022-10-19 10:47:45,128
100.87,100.00,573,2022-10-19 10:47:46,128
100.87,100.00,573,2022-10-19 10:47:47,128
100.86,100.00,573,2022-10-19 10:47:48,128
100.88,100.00,573,2022-10-19 10:47:49,128
100.81,100.00,573,2022-10-19 10:47:50,128
100.81,100.00,573,2022-10-19 10:47:51,128
100.79,100.00,573,2022-10-19 10:47:52,128
100.72,100.00,573,2022-10-19 10:47:53,128
100.65,100.00,573,2022-10-19 10:47:54,128
100.65,100.00,573,2022-10-19 10:47:55,128
100.52,100.00,573,2022-10-19 10:47:56,128
100.32,100.00,573,2022-10-19 10:47:57,128
100.05,100.00,573,2022-10-19 10:47:58,128
99.82,100.00,573,2022-10-19 10:47:59,128
99.63,100.00,573,2022-10-19 10:48:00,128
99.48,100.00,573,2022-10-19 10:48:01,128
99.39,100.00,573,2022-10-19 10:48:02,128
99.31,100.00,573,2022-10-19 10:48:03,128
99.26,100.00,570,2022-10-19 10:48:04,128
99.19,100.00,570,2022-10-19 10:48:05,128
99.08,100.00,570,2022-10-19 10:48:06,128
99.08,100.00,570,2022-10-19 10:48:07,128
98.97,100.00,570,2022-10-19 10:48:08,128
98.97,100.00,570,2022-10-19 10:48:09,128
98.84,100.00,570,2022-10-19 10:48:10,128
98.77,100.00,570,2022-10-19 10:48:11,128
98.77,100.00,570,2022-10-19 10:48:12,128
98.86,100.00,570,2022-10-19 10:48:13,128
98.90,100.00,570,2022-10-19 10:48:14,128
98.89,100.00,570,2022-10-19 10:48:15,128
98.89,100.00,570,2022-10-19 10:48:16,128
98.87,100.00,570,2022-10-19 10:48:17,128
98.89,100.00,570,2022-10-19 10:48:18,128
98.88,100.00,570,2022-10-19 10:48:19,128
98.90,100.00,570,2022-10-19 10:48:20,128
98.90,100.00,570,2022-10-19 10:48:21,128
98.88,100.00,570,2022-10-19 10:48:22,128
98.88,100.00,567,2022-10-19 10:48:23,128
98.80,100.00,567,2022-10-19 10:48:24,128
98.80,100.00,567,2022-10-19 10:48:25,128
98.92,100.00,567,2022-10-19 10:48:26,128
99.15,100.00,567,2022-10-19 10:48:27,128
99.71,100.00,567,2022-10-19 10:48:28,128
99.71,100.00,570,2022-10-19 10:48:29,128
99.94,100.00,570,2022-10-19 10:48:30,128
100.06,100.00,570,2022-10-19 10:48:31,128
100.22,100.00,570,2022-10-19 10:48:32,128
100.22,100.00,570,2022-10-19 10:48:33,128
100.17,100.00,570,2022-10-19 10:48:34,128
100.08,100.00,570,2022-10-19 10:48:35,128
99.89,100.00,570,2022-10-19 10:48:36,128
99.89,100.00,570,2022-10-19 10:48:37,128
99.81,100.00,570,2022-10-19 10:48:38,128
99.72,100.00,570,2022-10-19 10:48:39,128
99.58,100.00,570,2022-10-19 10:48:40,128
99.47,100.00,570,2022-10-19 10:48:41,128
99.32,100.00,567,2022-10-19 10:48:42,128
99.21,100.00,567,2022-10-19 10:48:43,128
99.12,100.00,567,2022-10-19 10:48:44,128
99.17,100.00,567,2022-10-19 10:48:45,128
99.24,100.00,567,2022-10-19 10:48:46,128
99.24,100.00,567,2022-10-19 10:48:47,128
99.45,100.00,567,2022-10-19 10:48:48,128
99.58,100.00,567,2022-10-19 10:48:49,128
99.72,100.00,567,2022-10-19 10:48:50,128
99.90,100.00,567,2022-10-19 10:48:51,128
100.18,100.00,567,2022-10-19 10:48:52,128
100.18,100.00,570,2022-10-19 10:48:53,128
100.28,100.00,570,2022-10-19 10:48:54,128
100.38,100.00,570,2022-10-19 10:48:55,128
100.40,100.00,570,2022-10-19 10:48:56,128
100.40,100.00,570,2022-10-19 10:48:57,128
100.16,100.00,570,2022-10-19 10:48:58,128
100.16,100.00,570,2022-10-19 10:48:59,128
100.03,100.00,570,2022-10-19 10:49:00,128
99.85,100.00,570,2022-10-19 10:49:01,128
99.67,100.00,567,2022-10-19 10:49:02,128
99.56,100.00,567,2022-10-19 10:49:03,128
99.23,100.00,567,2022-10-19 10:49:04,128
99.23,100.00,567,2022-10-19 10:49:05,128
99.32,100.00,567,2022-10-19 10:49:06,128
99.32,100.00,567,2022-10-19 10:49:07,128
99.49,100.00,567,2022-10-19 10:49:08,128
99.69,100.00,567,2022-10-19 10:49:09,128
100.05,100.00,567,2022-10-19 10:49:10,128
100.05,100.00,567,2022-10-19 10:49:11,128
100.60,100.00,567,2022-10-19 10:49:12,128
100.84,100.00,570,2022-10-19 10:49:13,128
101.07,100.00,570,2022-10-19 10:49:14,128
101.28,100.00,570,2022-10-19 10:49:15,128
101.71,100.00,570,2022-10-19 10:49:16,128
101.71,100.00,573,2022-10-19 10:49:17,128
101.90,100.00,573,2022-10-19 10:49:18,128
102.11,100.00,573,2022-10-19 10:49:19,128
102.32,100.00,573,2022-10-19 10:49:20,128
102.32,100.00,573,2022-10-19 10:49:21,128
102.18,100.00,573,2022-10-19 10:49:22,128
102.18,100.00,573,2022-10-19 10:49:23,128
101.98,100.00,573,2022-10-19 10:49:24,128
101.98,100.00,573,2022-10-19 10:49:25,128
101.76,100.00,573,2022-10-19 10:49:26,128
101.51,100.00,573,2022-10-19 10:49:27,128
100.96,100.00,573,2022-10-19 10:49:28,128
100.96,100.00,573,2022-10-19 10:49:29,128
100.79,100.00,573,2022-10-19 10:49:30,128
100.72,100.00,573,2022-10-19 10:49:31,128
100.60,100.00,573,2022-10-19 10:49:32,128
100.60,100.00,573,2022-10-19 10:49:33,128
100.61,100.00,573,2022-10-19 10:49:34,128
100.61,100.00,573,2022-10-19 10:49:35,128
100.63,100.00,573,2022-10-19 10:49:36,128
100.61,100.00,573,2022-10-19 10:49:37,128
100.32,100.00,573,2022-10-19 10:49:38,128
100.32,100.00,573,2022-10-19 10:49:39,128
100.00,100.00,573,2022-10-19 10:49:40,128
100.00,100.00,573,2022-10-19 10:49:41,128
99.86,100.00,573,2022-10-19 10:49:42,128
99.86,100.00,573,2022-10-19 10:49:43,128
99.86,100.00,573,2022-10-19 10:49:44,128
99.81,100.00,573,2022-10-19 10:49:45,128
99.94,100.00,573,2022-10-19 10:49:46,128
99.94,100.00,573,2022-10-19 10:49:47,128
99.97,100.00,573,2022-10-19 10:49:48,128
99.97,100.00,573,2022-10-19 10:49:49,128
99.96,100.00,573,2022-10-19 10:49:50,128
99.96,100.00,573,2022-10-19 10:49:51,128
100.03,100.00,573,2022-10-19 10:49:52,128
100.03,100.00,573,2022-10-19 10:49:53,128
99.99,100.00,573,2022-10-19 10:49:54,128
99.91,100.00,573,2022-10-19 10:49:55,128
99.77,100.00,573,2022-10-19 10:49:56,128
99.77,100.00,573,2022-10-19 10:49:57,128
99.69,100.00,573,2022-10-19 10:49:58,128
99.54,100.00,573,2022-10-19 10:49:59,128
99.38,100.00,570,2022-10-19 10:50:00,128
99.38,100.00,570,2022-10-19 10:50:01,128
99.29,100.00,570,2022-10-19 10:50:02,128
99.29,100.00,570,2022-10-19 10:50:03,128
99.47,100.00,570,2022-10-19 10:50:04,128
99.47,100.00,570,2022-10-19 10:50:05,128
99.65,100.00,570,2022-10-19 10:50:06,128
99.82,100.00,570,2022-10-19 10:50:07,128
100.13,100.00,570,2022-10-19 10:50:08,128
100.13,100.00,573,2022-10-19 10:50:09,128
100.61,100.00,573,2022-10-19 10:50:10,128
100.61,100.00,573,2022-10-19 10:50:11,128
100.97,100.00,573,2022-10-19 10:50:12,128
100.97,100.00,573,2022-10-19 10:50:13,128
101.12,100.00,573,2022-10-19 10:50:14,128
101.12,100.00,573,2022-10-19 10:50:15,128
101.35,100.00,573,2022-10-19 10:50:16,128
101.46,100.00,576,2022-10-19 10:50:17,128
101.68,100.00,576,2022-10-19 10:50:18,128
101.68,100.00,576,2022-10-19 10:50:19,128
101.74,100.00,576,2022-10-19 10:50:20,128
101.74,100.00,576,2022-10-19 10:50:21,128
101.73,100.00,576,2022-10-19 10:50:22,128
101.66,100.00,576,2022-10-19 10:50:23,128
101.52,100.00,576,2022-10-19 10:50:24,128
101.52,100.00,576,2022-10-19 10:50:25,128
101.49,100.00,576,2022-10-19 10:50:26,128
101.52,100.00,576,2022-10-19 10:50:27,128
101.52,100.00,576,2022-10-19 10:50:28,128
101.52,100.00,576,2022-10-19 10:50:29,128
101.55,100.00,576,2022-10-19 10:50:30,128
101.58,100.00,580,2022-10-19 10:50:31,128
101.71,100.00,580,2022-10-19 10:50:32,128
101.71,100.00,580,2022-10-19 10:50:33,128
101.84,100.00,580,2022-10-19 10:50:34,128
101.94,100.00,580,2022-10-19 10:50:35,128
101.97,100.00,580,2022-10-19 10:50:36,128
101.85,100.00,580,2022-10-19 10:50:37,128
101.83,100.00,580,2022-10-19 10:50:38,128
101.83,100.00,580,2022-10-19 10:50:39,128
101.69,100.00,580,2022-10-19 10:50:40,128
101.62,100.00,580,2022-10-19 10:50:41,128
101.54,100.00,580,2022-10-19 10:50:42,128
101.54,100.00,580,2022-10-19 10:50:43,128
101.51,100.00,580,2022-10-19 10:50:44,128
101.44,100.00,580,2022-10-19 10:50:45,128
101.35,100.00,580,2022-10-19 10:50:46,128
101.35,100.00,580,2022-10-19 10:50:47,128
101.28,100.00,583,2022-10-19 10:50:48,128
101.20,100.00,583,2022-10-19 10:50:49,128
101.16,100.00,583,2022-10-19 10:50:50,128
101.06,100.00,583,2022-10-19 10:50:51,128
100.94,100.00,583,2022-10-19 10:50:52,128
100.81,100.00,583,2022-10-19 10:50:53,128
100.64,100.00,583,2022-10-19 10:50:54,128
100.56,100.00,580,2022-10-19 10:50:55,128
100.61,100.00,580,2022-10-19 10:50:56,128
100.61,100.00,583,2022-10-19 10:50:57,128
100.73,100.00,583,2022-10-19 10:50:58,128
100.84,100.00,583,2022-10-19 10:50:59,128
100.96,100.00,583,2022-10-19 10:51:00,128
101.02,100.00,583,2022-10-19 10:51:01,128
101.01,100.00,583,2022-10-19 10:51:02,128
100.98,100.00,583,2022-10-19 10:51:03,128
100.97,100.00,583,2022-10-19 10:51:04,128
100.97,100.00,583,2022-10-19 10:51:05,128
100.97,100.00,583,2022-10-19 10:51:06,128
100.87,100.00,583,2022-10-19 10:51:07,128
100.35,100.00,583,2022-10-19 10:51:08,128
100.35,100.00,583,2022-10-19 10:51:09,128
99.74,100.00,583,2022-10-19 10:51:10,128
99.74,100.00,580,2022-10-19 10:51:11,128
99.05,100.00,580,2022-10-19 10:51:12,128
99.05,100.00,580,2022-10-19 10:51:13,128
99.05,100.00,580,2022-10-19 10:51:14,128
98.49,100.00,580,2022-10-19 10:51:15,128
98.09,100.00,580,2022-10-19 10:51:16,128
98.09,100.00,576,2022-10-19 10:51:17,128
