Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2023/01/13 08:32:43,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:43,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:44,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:44,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:45,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:45,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:46,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:46,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:47,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:47,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:48,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:48,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:49,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:49,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:50,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:50,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:51,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:51,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:52,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:52,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:53,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:53,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:54,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:54,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:55,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:55,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:56,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
2023/01/13 08:32:56,TT-IS-05,BB-IS-01,Primary Clock Source,available,6550,150,3268,0,-53,Excellent Signal(196)
2023/01/13 08:32:57,LD-IS-01,TT-IS-05,Primary Clock Source,available,3195,54,25,0,-50,Excellent Signal(208)
