Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/05/18 10:43:11,LD-IS-01,TT-IS-05,Primary Clock Source,available,113,3,6,0,-192,Out of range
2022/05/18 10:43:11,TT-IS-05,BB-IS-01,Primary Clock Source,available,442,85,174,0,-55,Good Signal(186)
2022/05/18 10:43:27,LD-IS-01,TT-IS-05,Primary Clock Source,available,113,3,6,0,-192,Out of range
2022/05/18 10:43:27,TT-IS-05,BB-IS-01,Primary Clock Source,available,442,85,174,0,-55,Good Signal(186)
2022/05/18 10:43:33,LD-IS-01,TT-IS-05,Primary Clock Source,available,113,3,6,0,-192,Out of range
2022/05/18 10:43:33,TT-IS-05,BB-IS-01,Primary Clock Source,available,442,85,174,0,-55,Good Signal(186)
2022/05/18 10:43:50,LD-IS-01,TT-IS-05,Primary Clock Source,available,113,3,6,0,-192,Out of range
2022/05/18 10:43:50,TT-IS-05,BB-IS-01,Primary Clock Source,available,442,85,174,0,-55,Good Signal(186)
2022/05/18 10:43:59,LD-IS-01,TT-IS-05,Primary Clock Source,available,113,3,6,0,-192,Out of range
2022/05/18 10:43:59,TT-IS-05,BB-IS-01,Primary Clock Source,available,442,85,174,0,-55,Good Signal(186)
2022/05/18 10:44:05,LD-IS-01,TT-IS-05,Primary Clock Source,available,113,3,6,0,-192,Out of range
2022/05/18 10:44:05,TT-IS-05,BB-IS-01,Primary Clock Source,available,442,85,174,0,-55,Good Signal(186)
2022/05/18 10:44:15,LD-IS-01,TT-IS-05,Primary Clock Source,available,174,5,7,0,-53,Excellent Signal(201)
2022/05/18 10:44:15,TT-IS-05,BB-IS-01,Primary Clock Source,available,567,88,238,0,-55,Good Signal(188)
2022/05/18 10:44:21,LD-IS-01,TT-IS-05,Primary Clock Source,available,174,5,7,0,-53,Excellent Signal(201)
2022/05/18 10:44:21,TT-IS-05,BB-IS-01,Primary Clock Source,available,567,88,238,0,-55,Good Signal(188)
2022/05/18 10:44:31,LD-IS-01,TT-IS-05,Primary Clock Source,available,174,5,7,0,-53,Excellent Signal(201)
2022/05/18 10:44:31,TT-IS-05,BB-IS-01,Primary Clock Source,available,567,88,238,0,-55,Good Signal(188)
2022/05/18 10:44:47,LD-IS-01,TT-IS-05,Primary Clock Source,available,174,5,7,0,-53,Excellent Signal(201)
2022/05/18 10:44:47,TT-IS-05,BB-IS-01,Primary Clock Source,available,567,88,238,0,-55,Good Signal(188)
2022/05/18 10:44:53,LD-IS-01,TT-IS-05,Primary Clock Source,available,174,5,7,0,-53,Excellent Signal(201)
2022/05/18 10:44:53,TT-IS-05,BB-IS-01,Primary Clock Source,available,567,88,238,0,-55,Good Signal(188)
