Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/09/05 16:15:39,LD-IS-01,TT-IS-05,Primary Clock Source,available,469,34,7,0,-45,Excellent Signal(228)
2022/09/05 16:15:39,TT-IS-05,BB-IS-01,Primary Clock Source,available,1105,46,497,0,-45,Excellent Signal(218)
2022/09/05 16:15:45,LD-IS-01,TT-IS-05,Primary Clock Source,available,469,34,7,0,-45,Excellent Signal(228)
2022/09/05 16:15:45,TT-IS-05,BB-IS-01,Primary Clock Source,available,1105,46,497,0,-45,Excellent Signal(218)
2022/09/05 16:15:55,LD-IS-01,TT-IS-05,Primary Clock Source,available,469,34,7,0,-45,Excellent Signal(228)
2022/09/05 16:15:55,TT-IS-05,BB-IS-01,Primary Clock Source,available,1105,46,497,0,-45,Excellent Signal(218)
2022/09/05 16:16:11,LD-IS-01,TT-IS-05,Primary Clock Source,available,532,35,8,0,-44,Excellent Signal(228)
2022/09/05 16:16:11,TT-IS-05,BB-IS-01,Primary Clock Source,available,1230,56,561,0,-46,Excellent Signal(216)
2022/09/05 16:16:17,LD-IS-01,TT-IS-05,Primary Clock Source,available,532,35,8,0,-44,Excellent Signal(228)
2022/09/05 16:16:17,TT-IS-05,BB-IS-01,Primary Clock Source,available,1230,56,561,0,-46,Excellent Signal(216)
2022/09/05 16:16:27,LD-IS-01,TT-IS-05,Primary Clock Source,available,532,35,8,0,-44,Excellent Signal(228)
2022/09/05 16:16:27,TT-IS-05,BB-IS-01,Primary Clock Source,available,1230,56,561,0,-46,Excellent Signal(216)
2022/09/05 16:16:35,LD-IS-01,TT-IS-05,Primary Clock Source,available,532,35,8,0,-44,Excellent Signal(228)
2022/09/05 16:16:35,TT-IS-05,BB-IS-01,Primary Clock Source,available,1230,56,561,0,-46,Excellent Signal(216)
2022/09/05 16:16:49,LD-IS-01,TT-IS-05,Primary Clock Source,available,532,35,8,0,-44,Excellent Signal(228)
2022/09/05 16:16:49,TT-IS-05,BB-IS-01,Primary Clock Source,available,1230,56,561,0,-46,Excellent Signal(216)
2022/09/05 16:17:00,LD-IS-01,TT-IS-05,Primary Clock Source,available,532,35,8,0,-44,Excellent Signal(228)
2022/09/05 16:17:00,TT-IS-05,BB-IS-01,Primary Clock Source,available,1230,56,561,0,-46,Excellent Signal(216)
2022/09/05 16:17:05,LD-IS-01,TT-IS-05,Primary Clock Source,available,599,36,14,0,-44,Excellent Signal(227)
2022/09/05 16:17:05,TT-IS-05,BB-IS-01,Primary Clock Source,available,1365,63,635,0,-46,Excellent Signal(216)
2022/09/05 16:17:15,LD-IS-01,TT-IS-05,Primary Clock Source,available,599,36,14,0,-44,Excellent Signal(227)
2022/09/05 16:17:15,TT-IS-05,BB-IS-01,Primary Clock Source,available,1365,63,635,0,-46,Excellent Signal(216)
2022/09/05 16:17:31,LD-IS-01,TT-IS-05,Primary Clock Source,available,599,36,14,0,-44,Excellent Signal(227)
2022/09/05 16:17:31,TT-IS-05,BB-IS-01,Primary Clock Source,available,1365,63,635,0,-46,Excellent Signal(216)
2022/09/05 16:17:37,LD-IS-01,TT-IS-05,Primary Clock Source,available,599,36,14,0,-44,Excellent Signal(227)
