Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/05/16 14:09:43,LD-IS-01,TT-IS-05,Primary Clock Source,available,794,33,4,0,-56,Good Signal(187)
2022/05/16 14:09:43,TT-IS-05,BB-IS-01,Primary Clock Source,available,1804,51,863,0,-59,Good Signal(178)
2022/05/16 14:09:53,LD-IS-01,TT-IS-05,Primary Clock Source,available,794,33,4,0,-56,Good Signal(187)
2022/05/16 14:09:53,TT-IS-05,BB-IS-01,Primary Clock Source,available,1804,51,863,0,-59,Good Signal(178)
2022/05/16 14:10:09,LD-IS-01,TT-IS-05,Primary Clock Source,available,794,33,4,0,-56,Good Signal(187)
2022/05/16 14:10:09,TT-IS-05,BB-IS-01,Primary Clock Source,available,1804,51,863,0,-59,Good Signal(178)
2022/05/16 14:10:15,LD-IS-01,TT-IS-05,Primary Clock Source,available,794,33,4,0,-56,Good Signal(187)
2022/05/16 14:10:15,TT-IS-05,BB-IS-01,Primary Clock Source,available,1804,51,863,0,-59,Good Signal(178)
2022/05/16 14:10:25,LD-IS-01,TT-IS-05,Primary Clock Source,available,794,33,4,0,-56,Good Signal(187)
2022/05/16 14:10:25,TT-IS-05,BB-IS-01,Primary Clock Source,available,1804,51,863,0,-59,Good Signal(178)
2022/05/16 14:10:33,LD-IS-01,TT-IS-05,Primary Clock Source,available,855,35,5,0,-56,Good Signal(185)
2022/05/16 14:10:33,TT-IS-05,BB-IS-01,Primary Clock Source,available,1927,54,925,0,-58,Good Signal(180)
2022/05/16 14:10:47,LD-IS-01,TT-IS-05,Primary Clock Source,available,855,35,5,0,-56,Good Signal(185)
2022/05/16 14:10:47,TT-IS-05,BB-IS-01,Primary Clock Source,available,1927,54,925,0,-58,Good Signal(180)
2022/05/16 14:10:57,LD-IS-01,TT-IS-05,Primary Clock Source,available,855,35,5,0,-56,Good Signal(185)
2022/05/16 14:10:57,TT-IS-05,BB-IS-01,Primary Clock Source,available,1927,54,925,0,-58,Good Signal(180)
