,x,losses,acc,val_losses,val_acc
0,0,0.8602093458175659,0.7289496064186096,0.9053014516830444,0.7664645314216614
1,1,0.8453822731971741,0.7129312753677368,0.8917669057846069,0.7519842386245728
2,2,0.8296777009963989,0.6962706446647644,0.876655101776123,0.736158013343811
3,3,0.8127022981643677,0.6784499883651733,0.8594209551811218,0.718654453754425
4,4,0.7942581176757812,0.6596255302429199,0.8399052619934082,0.6997936964035034
5,5,0.7741197943687439,0.6397799253463745,0.8193987011909485,0.6807066202163696
6,6,0.7528607845306396,0.6193907856941223,0.8000121116638184,0.6631982922554016
7,7,0.7330495715141296,0.6010273694992065,0.7825679779052734,0.6476325392723083
8,8,0.714457631111145,0.5838829278945923,0.767078161239624,0.6341111063957214
9,9,0.6975430250167847,0.568518877029419,0.7535360455513,0.6225970387458801
10,10,0.6824667453765869,0.5552297830581665,0.7417840957641602,0.6129724979400635
11,11,0.669556736946106,0.5443106293678284,0.7316232919692993,0.6049094796180725
12,12,0.6581109762191772,0.5347697138786316,0.7228403687477112,0.5981431603431702
13,13,0.6488155722618103,0.5271303057670593,0.7152655124664307,0.5924498438835144
14,14,0.6393259763717651,0.5196250677108765,0.7086894512176514,0.5875648856163025
15,15,0.6311691999435425,0.5132454037666321,0.7029910683631897,0.5834539532661438
16,16,0.6247037053108215,0.5084022283554077,0.6980599761009216,0.580008327960968
17,17,0.6183102130889893,0.5035714507102966,0.6937844157218933,0.577081561088562
18,18,0.6129422187805176,0.4996350705623626,0.6900674104690552,0.574581503868103
19,19,0.6087141633033752,0.4968509674072265,0.6868352890014648,0.5724387168884277
20,20,0.6049001216888428,0.4944303631782532,0.6840274930000305,0.5706110596656799
21,21,0.6008994579315186,0.4911394715309143,0.6815975904464722,0.5690458416938782
22,22,0.5972883105278015,0.4889256358146667,0.6794876456260681,0.5676906704902649
23,23,0.5948753356933594,0.4875514805316925,0.6776571869850159,0.5665215253829956
24,24,0.5925635695457458,0.4860028326511383,0.6760811805725098,0.5655673146247864
25,25,0.5900360941886902,0.4841204881668091,0.6747093796730042,0.5647649765014648
26,26,0.5885766744613647,0.4834310710430145,0.6735142469406128,0.5640775561332703
27,27,0.5862030982971191,0.4818529486656189,0.6724784970283508,0.563490092754364
28,28,0.5852537155151367,0.4813853800296783,0.6715743541717529,0.5629754662513733
29,29,0.5845538973808289,0.4810894727706909,0.6707797646522522,0.5625160932540894
30,30,0.5826058983802795,0.4799619317054748,0.6700713634490967,0.5621007680892944
31,31,0.5822694897651672,0.4794581532478332,0.6694748997688293,0.5617566704750061
32,32,0.5809146761894226,0.478975236415863,0.668932318687439,0.5614352226257324
