LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
99.69,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:44.629824
99.75,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:45.629882
99.89,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:46.629939
100.02,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:47.630996
100.14,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:48.433042
100.30,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:49.631110
100.42,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:20:50.630168
100.43,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:20:51.630225
100.34,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:20:52.632282
100.15,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:20:53.632339
99.97,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:20:54.629396
99.69,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:55.630454
99.47,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:56.629511
99.29,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:57.629568
99.27,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:58.431614
99.33,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:20:59.629682
99.47,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:00.428728
99.63,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:01.630797
99.87,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:02.629854
100.11,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:03.629911
100.38,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:04.629968
100.71,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:05.632026
100.71,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:06.638083
101.24,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:07.431129
101.43,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:08.630197
101.55,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:09.630254
101.63,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:10.630312
101.78,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:11.630369
101.80,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:12.630426
101.89,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:13.633483
102.00,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:14.629540
102.02,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:15.629597
102.01,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:16.629655
101.80,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:17.434701
101.61,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:18.630769
101.40,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:19.627826
101.40,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:20.629883
100.85,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:21.627941
100.48,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:22.429986
100.14,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:21:23.429044
99.78,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:24.629112
99.39,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:25.633170
99.14,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:26.629227
98.98,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:27.629284
98.77,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:28.629341
98.73,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:29.630398
98.73,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:30.433444
98.77,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:31.628513
98.80,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:32.638570
98.87,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:33.628627
99.06,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:34.427673
99.19,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:35.628741
99.36,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:36.435788
99.41,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:37.630856
99.44,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:38.628913
99.48,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:39.428959
99.45,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:40.632028
99.40,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:41.628085
99.27,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:42.635142
99.15,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:43.632199
99.14,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:44.629256
99.13,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:45.628313
99.25,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:46.627370
99.33,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:47.431416
99.46,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:48.628485
99.52,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:49.633542
99.59,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:50.628599
99.76,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:51.630657
99.80,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:52.428702
99.85,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:53.628771
99.93,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:54.626828
99.99,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:55.627885
100.08,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:21:56.630943
100.13,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:57.631000
100.20,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:58.629057
100.22,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:21:59.631114
100.23,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:00.440161
100.16,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:01.633229
100.11,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:02.430274
99.99,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:03.632343
99.95,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:04.447390
99.97,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:05.629457
99.98,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:06.628514
