Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/11/24 09:43:07,LD-IS-01,TT-IS-05,Primary Clock Source,available,1670,131,28,0,-62,Good Signal(162)
2022/11/24 09:43:07,TT-IS-05,BB-IS-01,Primary Clock Source,available,3598,233,1800,0,-60,Good Signal(179)
2022/11/24 09:43:15,LD-IS-01,TT-IS-05,Primary Clock Source,available,1670,131,28,0,-62,Good Signal(162)
2022/11/24 09:43:15,TT-IS-05,BB-IS-01,Primary Clock Source,available,3598,233,1800,0,-60,Good Signal(179)
2022/11/24 09:43:23,LD-IS-01,TT-IS-05,Primary Clock Source,available,1670,131,28,0,-62,Good Signal(162)
2022/11/24 09:43:23,TT-IS-05,BB-IS-01,Primary Clock Source,available,3598,233,1800,0,-60,Good Signal(179)
2022/11/24 09:43:31,LD-IS-01,TT-IS-05,Primary Clock Source,available,1670,131,28,0,-62,Good Signal(162)
2022/11/24 09:43:31,TT-IS-05,BB-IS-01,Primary Clock Source,available,3598,233,1800,0,-60,Good Signal(179)
2022/11/24 09:43:39,LD-IS-01,TT-IS-05,Primary Clock Source,available,1670,131,28,0,-62,Good Signal(162)
2022/11/24 09:43:39,TT-IS-05,BB-IS-01,Primary Clock Source,available,3598,233,1800,0,-60,Good Signal(179)
2022/11/24 09:43:47,LD-IS-01,TT-IS-05,Primary Clock Source,available,1670,131,28,0,-62,Good Signal(162)
2022/11/24 09:43:47,TT-IS-05,BB-IS-01,Primary Clock Source,available,3598,233,1800,0,-60,Good Signal(179)
2022/11/24 09:43:55,LD-IS-01,TT-IS-05,Primary Clock Source,available,1670,131,28,0,-62,Good Signal(162)
2022/11/24 09:43:55,TT-IS-05,BB-IS-01,Primary Clock Source,available,3598,233,1800,0,-60,Good Signal(179)
2022/11/24 09:44:05,LD-IS-01,TT-IS-05,Primary Clock Source,available,1729,138,33,0,-62,Good Signal(162)
2022/11/24 09:44:05,TT-IS-05,BB-IS-01,Primary Clock Source,available,3726,244,1867,0,-60,Good Signal(179)
2022/11/24 09:44:11,LD-IS-01,TT-IS-05,Primary Clock Source,available,1729,138,33,0,-62,Good Signal(162)
2022/11/24 09:44:11,TT-IS-05,BB-IS-01,Primary Clock Source,available,3726,244,1867,0,-60,Good Signal(179)
2022/11/24 09:44:19,LD-IS-01,TT-IS-05,Primary Clock Source,available,1729,138,33,0,-62,Good Signal(162)
2022/11/24 09:44:19,TT-IS-05,BB-IS-01,Primary Clock Source,available,3726,244,1867,0,-60,Good Signal(179)
2022/11/24 09:44:27,LD-IS-01,TT-IS-05,Primary Clock Source,available,1729,138,33,0,-62,Good Signal(162)
2022/11/24 09:44:27,TT-IS-05,BB-IS-01,Primary Clock Source,available,3726,244,1867,0,-60,Good Signal(179)
