LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
0.39,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:03.625387
0.39,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:04.623444
0.39,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:05.625501
0.39,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:06.623558
0.39,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:07.623615
0.39,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:08.625673
0.38,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:09.623730
0.38,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:10.623787
0.38,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:11.623844
0.38,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:12.623901
0.38,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:13.623959
0.37,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:14.624016
0.38,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:15.623073
0.38,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:16.623130
0.38,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:17.623187
0.37,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:18.633245
0.38,1.50,1,0.005000,0.000400,0.000500,1005,2022-06-08 15:07:19.623302
0.38,100.00,1,0.005000,0.000400,0.000500,836,2022-06-08 15:07:20.623359
0.38,100.00,1,0.005000,0.000400,0.000500,823,2022-06-08 15:07:21.623416
0.37,100.00,1,0.005000,0.000400,0.000500,810,2022-06-08 15:07:22.623473
0.38,100.00,1,0.005000,0.000400,0.000500,797,2022-06-08 15:07:23.623531
0.38,100.00,1,0.005000,0.000400,0.000500,784,2022-06-08 15:07:24.623588
0.39,100.00,1,0.005000,0.000400,0.000500,772,2022-06-08 15:07:25.623645
0.38,100.00,1,0.005000,0.000400,0.000500,759,2022-06-08 15:07:26.624702
0.37,100.00,1,0.005000,0.000400,0.000500,746,2022-06-08 15:07:27.629760
0.37,100.00,1,0.005000,0.000400,0.000500,733,2022-06-08 15:07:28.623817
0.37,100.00,1,0.005000,0.000400,0.000500,720,2022-06-08 15:07:29.622874
0.37,100.00,1,0.005000,0.000400,0.000500,708,2022-06-08 15:07:30.623931
0.37,100.00,1,0.005000,0.000400,0.000500,695,2022-06-08 15:07:31.622988
0.37,100.00,1,0.005000,0.000400,0.000500,682,2022-06-08 15:07:32.624045
0.37,100.00,1,0.005000,0.000400,0.000500,669,2022-06-08 15:07:33.623103
0.38,100.00,1,0.005000,0.000400,0.000500,656,2022-06-08 15:07:34.623160
0.85,100.00,1,0.005000,0.000400,0.000500,644,2022-06-08 15:07:35.624217
2.30,100.00,1,0.005000,0.000400,0.000500,634,2022-06-08 15:07:36.623274
3.63,100.00,1,0.005000,0.000400,0.000500,624,2022-06-08 15:07:37.623331
4.99,100.00,1,0.005000,0.000400,0.000500,615,2022-06-08 15:07:38.623389
4.99,100.00,1,0.005000,0.000400,0.000500,602,2022-06-08 15:07:39.623446
6.97,100.00,1,0.005000,0.000400,0.000500,592,2022-06-08 15:07:40.623503
6.97,100.00,1,0.005000,0.000400,0.000500,580,2022-06-08 15:07:41.623560
15.17,100.00,1,0.005000,0.000400,0.000500,583,2022-06-08 15:07:42.622617
18.97,100.00,1,0.005000,0.000400,0.000500,580,2022-06-08 15:07:43.623675
18.97,100.00,1,0.005000,0.000400,0.000500,567,2022-06-08 15:07:44.627732
27.22,100.00,1,0.005000,0.000400,0.000500,573,2022-06-08 15:07:45.622789
31.42,100.00,1,0.005000,0.000400,0.000500,570,2022-06-08 15:07:46.622846
35.79,100.00,1,0.005000,0.000400,0.000500,570,2022-06-08 15:07:47.622903
39.98,100.00,1,0.005000,0.000400,0.000500,567,2022-06-08 15:07:48.622961
39.98,100.00,1,0.005000,0.000400,0.000500,560,2022-06-08 15:07:49.623018
44.07,100.00,1,0.005000,0.000400,0.000500,560,2022-06-08 15:07:50.623075
51.80,100.00,1,0.005000,0.000400,0.000500,567,2022-06-08 15:07:51.623132
55.60,100.00,1,0.005000,0.000400,0.000500,567,2022-06-08 15:07:52.623189
59.24,100.00,1,0.005000,0.000400,0.000500,567,2022-06-08 15:07:53.623247
62.57,100.00,1,0.005000,0.000400,0.000500,567,2022-06-08 15:07:54.623304
62.57,100.00,1,0.005000,0.000400,0.000500,564,2022-06-08 15:07:55.623361
65.62,100.00,1,0.005000,0.000400,0.000500,564,2022-06-08 15:07:56.623418
70.83,100.00,1,0.005000,0.000400,0.000500,567,2022-06-08 15:07:57.624475
70.83,100.00,1,0.005000,0.000400,0.000500,564,2022-06-08 15:07:58.623533
75.53,100.00,1,0.005000,0.000400,0.000500,570,2022-06-08 15:07:59.623590
77.59,100.00,1,0.005000,0.000400,0.000500,570,2022-06-08 15:08:00.623647
79.55,100.00,1,0.005000,0.000400,0.000500,570,2022-06-08 15:08:01.625704
81.28,100.00,1,0.005000,0.000400,0.000500,570,2022-06-08 15:08:02.622761
