Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/06/08 15:07:07,LD-IS-01,TT-IS-05,Primary Clock Source,available,491,18,4,0,-48,Excellent Signal(217)
2022/06/08 15:07:07,TT-IS-05,BB-IS-01,Primary Clock Source,available,1137,53,527,0,-51,Excellent Signal(202)
2022/06/08 15:07:17,LD-IS-01,TT-IS-05,Primary Clock Source,available,552,21,4,0,-48,Excellent Signal(218)
2022/06/08 15:07:17,TT-IS-05,BB-IS-01,Primary Clock Source,available,1262,56,591,0,-51,Excellent Signal(198)
2022/06/08 15:07:25,LD-IS-01,TT-IS-05,Primary Clock Source,available,552,21,4,0,-48,Excellent Signal(218)
2022/06/08 15:07:25,TT-IS-05,BB-IS-01,Primary Clock Source,available,1262,56,591,0,-51,Excellent Signal(198)
2022/06/08 15:07:39,LD-IS-01,TT-IS-05,Primary Clock Source,available,552,21,4,0,-48,Excellent Signal(218)
2022/06/08 15:07:39,TT-IS-05,BB-IS-01,Primary Clock Source,available,1262,56,591,0,-51,Excellent Signal(198)
2022/06/08 15:07:49,LD-IS-01,TT-IS-05,Primary Clock Source,available,552,21,4,0,-48,Excellent Signal(218)
2022/06/08 15:07:49,TT-IS-05,BB-IS-01,Primary Clock Source,available,1262,56,591,0,-51,Excellent Signal(198)
2022/06/08 15:07:55,LD-IS-01,TT-IS-05,Primary Clock Source,available,552,21,4,0,-48,Excellent Signal(218)
2022/06/08 15:07:55,TT-IS-05,BB-IS-01,Primary Clock Source,available,1262,56,591,0,-51,Excellent Signal(198)
2022/06/08 15:08:05,LD-IS-01,TT-IS-05,Primary Clock Source,available,552,21,4,0,-48,Excellent Signal(218)
2022/06/08 15:08:05,TT-IS-05,BB-IS-01,Primary Clock Source,available,1262,56,591,0,-51,Excellent Signal(198)
2022/06/08 15:08:21,LD-IS-01,TT-IS-05,Primary Clock Source,available,618,22,9,0,-49,Excellent Signal(216)
2022/06/08 15:08:21,TT-IS-05,BB-IS-01,Primary Clock Source,available,1395,61,663,0,-52,Excellent Signal(195)
2022/06/08 15:08:29,LD-IS-01,TT-IS-05,Primary Clock Source,available,618,22,9,0,-49,Excellent Signal(216)
2022/06/08 15:08:29,TT-IS-05,BB-IS-01,Primary Clock Source,available,1395,61,663,0,-52,Excellent Signal(195)
2022/06/08 15:08:37,LD-IS-01,TT-IS-05,Primary Clock Source,available,618,22,9,0,-49,Excellent Signal(216)
2022/06/08 15:08:37,TT-IS-05,BB-IS-01,Primary Clock Source,available,1395,61,663,0,-52,Excellent Signal(195)
2022/06/08 15:08:45,LD-IS-01,TT-IS-05,Primary Clock Source,available,618,22,9,0,-49,Excellent Signal(216)
2022/06/08 15:08:45,TT-IS-05,BB-IS-01,Primary Clock Source,available,1395,61,663,0,-52,Excellent Signal(195)
2022/06/08 15:08:59,LD-IS-01,TT-IS-05,Primary Clock Source,available,618,22,9,0,-49,Excellent Signal(216)
2022/06/08 15:08:59,TT-IS-05,BB-IS-01,Primary Clock Source,available,1395,61,663,0,-52,Excellent Signal(195)
