,data,RSSI_0,RSSI_1,PDRI_0,PDRI_1,erro,st_lv1
58,2022-11-09 13:52:15,-60.0,-59.0,100.0,98.56115107913669,0.40000000000000563,128
59,2022-11-09 13:52:16,-60.0,-59.0,100.0,98.56115107913669,0.25,128
60,2022-11-09 13:52:17,-60.0,-59.0,100.0,98.56115107913669,0.12000000000000455,128
61,2022-11-09 13:52:18,-60.0,-59.0,100.0,98.56115107913669,0.12000000000000455,128
62,2022-11-09 13:52:19,-60.0,-59.0,100.0,98.56115107913669,0.21999999999999884,128
63,2022-11-09 13:52:20,-60.0,-59.0,100.0,98.56115107913669,0.4300000000000069,128
64,2022-11-09 13:52:21,-60.0,-59.0,100.0,98.56115107913669,0.8599999999999994,128
65,2022-11-09 13:52:22,-60.0,-59.0,100.0,98.56115107913669,0.8599999999999994,128
66,2022-11-09 13:52:23,-60.0,-59.0,100.0,98.56115107913669,1.0,128
67,2022-11-09 13:52:24,-60.0,-59.0,100.0,98.56115107913669,1.0400000000000063,128
68,2022-11-09 13:52:25,-60.0,-59.0,100.0,98.56115107913669,0.9599999999999936,128
69,2022-11-09 13:52:26,-60.0,-59.0,100.0,98.56115107913669,0.8799999999999953,128
70,2022-11-09 13:52:27,-60.0,-59.0,100.0,98.56115107913669,0.769999999999996,128
71,2022-11-09 13:52:28,-60.0,-59.0,100.0,98.56115107913669,0.5999999999999943,128
72,2022-11-09 13:52:29,-60.0,-59.0,100.0,98.56115107913669,0.45999999999999375,128
73,2022-11-09 13:52:30,-60.0,-59.0,100.0,98.56115107913669,0.269999999999996,128
74,2022-11-09 13:52:31,-60.0,-59.0,100.0,98.56115107913669,0.04999999999999716,128
75,2022-11-09 13:52:32,-60.0,-59.0,100.0,98.56115107913669,0.04999999999999716,128
76,2022-11-09 13:52:33,-60.0,-59.0,100.0,98.56115107913669,0.01999999999999602,128
77,2022-11-09 13:52:34,-60.0,-59.0,100.0,98.56115107913669,0.01999999999999602,128
78,2022-11-09 13:52:35,-59.0,-59.0,97.05882352941177,95.65217391304348,0.12999999999999545,128
