,x,losses,acc,val_losses,val_acc
0,0,0.9071164727210999,0.7636300921440125,0.9462974071502686,0.7970677018165588
1,1,0.8805350661277771,0.7377350926399231,0.9202079176902771,0.7718803286552429
2,2,0.8554523587226868,0.7135003805160522,0.8952850103378296,0.7480658888816833
3,3,0.8308412432670593,0.6897742748260498,0.8706362843513489,0.7249621748924255
4,4,0.8060215711593628,0.6660390496253967,0.8460671305656433,0.7023211717605591
5,5,0.780987560749054,0.6425203084945679,0.8215798735618591,0.6805195212364197
6,6,0.7550551295280457,0.6186114549636841,0.7973625063896179,0.6597543358802795
7,7,0.729857325553894,0.5958855152130127,0.7741327285766602,0.640274167060852
8,8,0.7054205536842346,0.574467122554779,0.7526693344116211,0.6226289868354797
9,9,0.6829044818878174,0.5554358959197998,0.7338703870773315,0.6071876883506775
10,10,0.6639978885650635,0.5395534634590149,0.7183517813682556,0.5948481559753418
11,11,0.6473084688186646,0.5257547497749329,0.7060901522636414,0.5852735042572021
12,12,0.6341187357902527,0.5151514410972595,0.696651041507721,0.5782354474067688
13,13,0.6238272786140442,0.5071915984153748,0.6895224452018738,0.5732323527336121
14,14,0.6153772473335266,0.5011058449745178,0.6841513514518738,0.5696484446525574
15,15,0.6085911393165588,0.4961501657962799,0.680078387260437,0.5670885443687439
16,16,0.6031460165977478,0.4922315776348114,0.6769737005233765,0.5652269124984741
17,17,0.5983476042747498,0.4892270267009735,0.6745657920837402,0.563825249671936
18,18,0.5946940183639526,0.486672580242157,0.6726771593093872,0.5627850294113159
19,19,0.5918232798576355,0.4850640594959259,0.671215832233429,0.5620086193084717
20,20,0.589985191822052,0.4838891923427582,0.6700379848480225,0.5613940954208374
21,21,0.588173508644104,0.48316678404808044,0.6691245436668396,0.5609621405601501
22,22,0.5869797468185425,0.4827814996242523,0.6683884859085083,0.5606463551521301
23,23,0.5849136114120483,0.48107630014419556,0.6678051352500916,0.5604208111763
24,24,0.5840888023376465,0.4808555841445923,0.6673350930213928,0.5602464079856873
25,25,0.5826014280319214,0.4799935221672058,0.6669726371765137,0.5601310729980469
26,26,0.5822235345840454,0.47993960976600647,0.6666675209999084,0.5600289106369019
27,27,0.580845296382904,0.47893211245536804,0.6664071083068848,0.5599465370178223
28,28,0.5799372792243958,0.47810235619544983,0.6661849021911621,0.5598730444908142
29,29,0.5801666378974915,0.4786261022090912,0.6659887433052063,0.5598095059394836
30,30,0.5799534320831299,0.4786961078643799,0.6658079624176025,0.5597577691078186
31,31,0.5794697403907776,0.47829851508140564,0.6656477451324463,0.5597065091133118
32,32,0.5787513852119446,0.4778582751750946,0.6654707193374634,0.5596301555633545
33,33,0.5791913866996765,0.4784655272960663,0.6653009653091431,0.5595513582229614
34,34,0.5780836343765259,0.4775732159614563,0.6651728749275208,0.5595036149024963
35,35,0.5786125063896179,0.4784952700138092,0.6650385856628418,0.5594392418861389
36,36,0.5776187181472778,0.4772260785102844,0.6648998260498047,0.5593624114990234
