Date,Devices,Neighbors,Clock Source,Link Status,DPDU Tx,DPDU Tx Fail,DPDU Rx,DPDU Rx Fail,RSSI,Quality
2022/05/20 08:48:32,LD-IS-01,TT-IS-05,Primary Clock Source,available,295,9,9,0,-54,Excellent Signal(193)
2022/05/20 08:48:32,TT-IS-05,BB-IS-01,Primary Clock Source,available,741,26,324,0,-59,Good Signal(169)
2022/05/20 08:48:42,LD-IS-01,TT-IS-05,Primary Clock Source,available,295,9,9,0,-54,Excellent Signal(193)
2022/05/20 08:48:42,TT-IS-05,BB-IS-01,Primary Clock Source,available,741,26,324,0,-59,Good Signal(169)
2022/05/20 08:48:48,LD-IS-01,TT-IS-05,Primary Clock Source,available,295,9,9,0,-54,Excellent Signal(193)
2022/05/20 08:48:48,TT-IS-05,BB-IS-01,Primary Clock Source,available,741,26,324,0,-59,Good Signal(169)
2022/05/20 08:48:58,LD-IS-01,TT-IS-05,Primary Clock Source,available,295,9,9,0,-54,Excellent Signal(193)
2022/05/20 08:48:58,TT-IS-05,BB-IS-01,Primary Clock Source,available,741,26,324,0,-59,Good Signal(169)
2022/05/20 08:49:14,LD-IS-01,TT-IS-05,Primary Clock Source,available,352,20,10,0,-54,Excellent Signal(193)
2022/05/20 08:49:14,TT-IS-05,BB-IS-01,Primary Clock Source,available,863,57,386,0,-59,Good Signal(170)
2022/05/20 08:49:21,LD-IS-01,TT-IS-05,Primary Clock Source,available,352,20,10,0,-54,Excellent Signal(193)
2022/05/20 08:49:21,TT-IS-05,BB-IS-01,Primary Clock Source,available,863,57,386,0,-59,Good Signal(170)
2022/05/20 08:49:30,LD-IS-01,TT-IS-05,Primary Clock Source,available,352,20,10,0,-54,Excellent Signal(193)
2022/05/20 08:49:30,TT-IS-05,BB-IS-01,Primary Clock Source,available,863,57,386,0,-59,Good Signal(170)
2022/05/20 08:49:38,LD-IS-01,TT-IS-05,Primary Clock Source,available,352,20,10,0,-54,Excellent Signal(193)
2022/05/20 08:49:38,TT-IS-05,BB-IS-01,Primary Clock Source,available,863,57,386,0,-59,Good Signal(170)
2022/05/20 08:49:52,LD-IS-01,TT-IS-05,Primary Clock Source,available,352,20,10,0,-54,Excellent Signal(193)
2022/05/20 08:49:52,TT-IS-05,BB-IS-01,Primary Clock Source,available,863,57,386,0,-59,Good Signal(170)
2022/05/20 08:50:03,LD-IS-01,TT-IS-05,Primary Clock Source,available,352,20,10,0,-54,Excellent Signal(193)
2022/05/20 08:50:03,TT-IS-05,BB-IS-01,Primary Clock Source,available,863,57,386,0,-59,Good Signal(170)
