LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:16.679733
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:17.679790
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:18.679847
-0.03,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:19.679904
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:20.695962
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:21.680019
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:22.476064
-0.03,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:23.680133
-0.03,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:24.679190
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:25.679247
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:26.683305
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:27.679362
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:28.679419
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:29.679476
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:30.682534
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:31.679591
-0.04,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:32.678648
-0.03,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:33.685705
-0.03,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:34.475751
-0.03,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:35.679819
-0.03,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:36.678877
-0.02,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:37.680934
-0.02,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:38.679991
-0.03,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:39.679048
-0.03,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:40.679105
-0.02,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:41.679163
-0.02,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:42.683220
-0.02,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:43.686277
-0.02,0.00,1,0.005000,0.000400,0.000500,1024,2022-05-20 08:48:44.679334
